Sport,NOC,First Year,p_max,a_max,alpha,beta
Diving,ROU,1980,1.0,1.0,0.268867606,0.05
Diving,ROU,1992,1.0392576665,1.0,0.24144434566666664,0.05000000000000001
Diving,ROU,1996,1.382452282,1.0,0.15943380299999999,0.05
Diving,ROU,2000,1.0,1.0,0.268867606,0.05
Diving,ROU,2004,1.382452282,1.0,0.15943380299999999,0.05
Diving,ROU,2008,1.0,1.0,0.268867606,0.05
Equestrian,ROU,1952,1.0,1.0,0.5,0.05000000000000001
Equestrian,ROU,1956,1.0,1.0,0.5,0.05000000000000001
Equestrian,ROU,1960,1.0,1.0,0.5,0.05
Equestrian,ROU,1980,1.9,1.0,0.5,0.05
Equestrian,ROU,2004,1.0,1.0,0.5,0.05
Fencing,ROU,1952,0.9909217256470588,1.8360558822222224,0.5095421502777777,0.07423682822222222
Fencing,ROU,1956,27.689325191000002,1.4426178200000002,0.28623638249999994,0.13310932225
Fencing,ROU,1960,2.8444736405500004,1.6574006064074074,0.6971977398148148,0.08001135622222222
Fencing,ROU,1964,0.8615762224375,1.544760393846154,0.5831149582307692,0.07625795888461538
Fencing,ROU,1968,0.933103013,1.4917975777777779,0.41390965555555553,0.06425695777777778
Fencing,ROU,1972,0.9866792243125,1.6438077381818184,0.5206603521363636,0.06866365381818182
Fencing,ROU,1976,3.5550801788333333,1.531141384,0.46173532986666666,0.07529938566666666
Fencing,ROU,1980,0.9824437139230769,1.7192539575,0.613180493375,0.07085080075
Fencing,ROU,1984,6.358341783,1.6940784523636365,0.36308247090909085,0.08703748690909091
Fencing,ROU,1988,0.794177433,1.4426178200000002,0.428179575,0.062831262
Fencing,ROU,1992,1.3215212175263158,1.6229435985185188,0.49538441903703706,0.06805881318518518
Fencing,ROU,1996,21.841384320555555,1.5690800542857144,0.5035515787857142,0.1024711897142857
Fencing,ROU,2000,1.0,1.88523564,0.522472765,0.075662524
Fencing,ROU,2004,0.7425420273333333,1.67295354575,0.85738704125,0.10339964624999999
Fencing,ROU,2008,1.127484094,1.66392673,0.40435457374999995,0.069246893
Fencing,ROU,2012,2.269670129,1.652278892631579,0.9131143100526317,0.06890922821052632
Fencing,ROU,2016,3.3333333333333335,1.88523564,0.522472765,0.075662524
Fencing,ROU,2020,3.5,1.88523564,0.522472765,0.075662524
Fencing,ROU,2024,1.0,1.88523564,0.522472765,0.075662524
Football,ROU,1952,1.0,1.0,0.5,0.05
Football,ROU,1964,1.0,1.0,0.5,0.05
Football,ROU,2020,1.0,1.0,0.5,0.05
Gymnastics,ROU,1952,0.9725156336,1.6953388009375,0.32336150993749996,0.06897587468750001
Gymnastics,ROU,1956,1.8903956821190477,1.4719875497272727,0.28848558766666665,0.07206362525757576
Gymnastics,ROU,1960,4.7325760575,1.4944631473333334,0.226125532,0.07999707411111112
Gymnastics,ROU,1964,0.9821926156923078,1.664967680896552,0.3116572706206896,0.06814704337931035
Gymnastics,ROU,1972,1.019208040474359,1.5789202580500001,0.31585819006,0.06624445542
Gymnastics,ROU,1976,6.2077602061774195,1.7541197949736842,0.30451026785526314,0.07323184371052632
Gymnastics,ROU,1980,1.6157012362592593,1.6783771577000002,0.3062725127666666,0.0682168397
Gymnastics,ROU,1984,2.775590564652174,1.6437350408679245,0.2792955039245283,0.0675676022264151
Gymnastics,ROU,1988,2.6962096003142855,1.5239494818073396,0.2366284306972477,0.06702392641284403
Gymnastics,ROU,1992,11.970723271574073,1.5490052429999999,0.34842606443243246,0.0789824388918919
Gymnastics,ROU,1996,5.17041151584507,1.6582950399024392,0.377367591402439,0.07499707547560976
Gymnastics,ROU,2000,1.786791209862069,1.5828150798783784,0.3477834327567567,0.06895651355405406
Gymnastics,ROU,2004,4.599079068803921,1.59138317190625,0.29041480254687496,0.08192564103125001
Gymnastics,ROU,2008,6.6462039865384615,1.5933557768000002,0.2672664293692308,0.07341964563076923
Gymnastics,ROU,2012,1.5161290322580645,1.741694721,0.314188298,0.070240933
Gymnastics,ROU,2016,1.0,1.741694721,0.314188298,0.070240933
Gymnastics,ROU,2020,1.0,1.741694721,0.314188298,0.070240933
Gymnastics,ROU,2024,1.0833333333333333,1.741694721,0.314188298,0.070240933
Handball,ROU,1972,1.6682730271333335,1.0498064926000001,0.58448834492,0.05922437432000001
Handball,ROU,1976,2.6225978158888887,1.0136874535238096,0.05,0.055000931428571424
Handball,ROU,1980,2.60062950725,1.0093946455714284,0.29908605485714285,0.06752363914285715
Handball,ROU,1984,6.402232225714286,1.0,0.05,0.079210239
Handball,ROU,1992,1.0,1.0,0.05,0.051373551
Handball,ROU,2000,0.9255801401428572,1.0030662574736844,0.12358350684210527,0.051012090210526315
Handball,ROU,2008,0.9438797585454547,1.0,0.11849191428571429,0.05098110785714286
Handball,ROU,2016,1.0,1.0,0.05,0.051373551
Judo,ROU,1980,0.925214413125,1.6541329752,0.8010381253000001,0.0786131624
Judo,ROU,1984,4.0,1.817666219,0.703541887,0.085766453
Judo,ROU,1992,0.9256198861666666,1.4905997314000001,0.6876567628,0.0714598718
Judo,ROU,1996,1.0,1.817666219,0.703541887,0.085766453
Judo,ROU,2000,1.2868392115,1.4672378394285714,0.4234525068571428,0.07043797314285714
Judo,ROU,2004,0.047984675,1.409776526,1.543621769,0.096957036
Judo,ROU,2008,1.382452282,1.4088331095,0.3767709435,0.0678832265
Judo,ROU,2012,31.9631450455,1.5451108126666666,0.4856945913333333,0.14019721633333335
Judo,ROU,2016,1.0,1.817666219,0.703541887,0.085766453
Judo,ROU,2020,1.0,1.8176662190000001,0.703541887,0.085766453
Judo,ROU,2024,1.0,1.817666219,0.703541887,0.085766453
Modern Pentathlon,ROU,1956,1.0,1.0,0.36851463199999995,0.05000000000000001
Modern Pentathlon,ROU,1972,0.9485564453333334,1.0,0.348816399,0.05
Modern Pentathlon,ROU,1980,1.0,1.0,0.368514632,0.05
Modern Pentathlon,ROU,1992,1.0,1.0,0.368514632,0.05
Modern Pentathlon,ROU,1996,1.0,1.0,0.368514632,0.05
Modern Pentathlon,ROU,2000,1.0,1.0,0.368514632,0.05
Rowing,ROU,1952,1.0,2.810770464,0.399854095,0.104911786
Rowing,ROU,1960,1.0546360402857142,2.584424156,0.356122333125,0.09804781275
Rowing,ROU,1964,1.0,2.810770464,0.399854095,0.10491178599999999
Rowing,ROU,1968,0.8889731838666667,2.597738644705882,0.5528112077058823,0.10274200076470588
Rowing,ROU,1972,2.80097659875,2.609573745777778,0.36098141777777776,0.11288143722222224
Rowing,ROU,1976,4.443161812461539,2.5693344021333333,0.35320688233333336,0.11739395706666667
Rowing,ROU,1980,2.207669013074074,2.53074157478125,0.78688180775,0.09633181943750001
Rowing,ROU,1984,11.32275322792,2.6423159465294117,0.41147257679411764,0.10801691576470589
Rowing,ROU,1988,8.75691488562069,2.476762721777778,0.4970661606111111,0.11415264602777778
Rowing,ROU,1992,28.96473686844118,2.662483220767442,0.39494445899999997,0.1555903263488372
Rowing,ROU,1996,2.8192403617083333,2.6391781505,0.4277998938125,0.09529276743750001
Rowing,ROU,2000,2.5201516009444447,2.9855338998695653,0.5929439443043478,0.11724573639130434
Rowing,ROU,2004,7.7022675713333335,2.4483635799166668,0.5041045635833333,0.13914807233333334
Rowing,ROU,2008,10.175730256,2.5089753866666666,0.3415450791666667,0.14526917800000003
Rowing,ROU,2012,0.8564525752727273,2.422748221714286,0.6508919542142858,0.09314497471428572
Rowing,ROU,2016,2.3125,2.810770464,0.399854095,0.104911786
Rowing,ROU,2020,2.2222222222222223,2.810770464,0.399854095,0.104911786
Rowing,ROU,2024,3.3777777777777778,2.810770464,0.399854095,0.104911786
Sailing,ROU,1980,1.0,1.0,0.5,0.05
Sailing,ROU,1996,1.0,1.0,0.5,0.05
Sailing,ROU,2024,1.0,1.0,0.5,0.05
Shooting,ROU,1952,37.841187606199995,2.31264414625,0.44396476475,0.160786381375
Shooting,ROU,1956,69.3628660205,2.400153756,0.40074585066666674,0.19138940766666668
Shooting,ROU,1960,35.324852616,2.292449620923077,0.37376540061538466,0.14437880323076924
Shooting,ROU,1964,2.0,3.100230634,0.576118776,0.144646999
Shooting,ROU,1968,1.4328649395384616,2.519046433833333,0.4965313528333334,0.12089243083333333
Shooting,ROU,1972,10.43512736,2.8668716746666667,0.5176611342222223,0.17073188444444443
Shooting,ROU,1976,0.8771889392000001,2.5001647385714283,0.8917302295714286,0.11760499928571429
Shooting,ROU,1980,0.7938672520000001,2.400153756,0.5377324136666667,0.11309799933333332
Shooting,ROU,1984,16.335846484125,2.6801845072,0.6684697949,0.18092189139999998
Shooting,ROU,1988,0.8980937553333334,2.5767466842499998,0.6519987942500001,0.1342410125
Shooting,ROU,1992,0.8753702642000001,2.750192195,0.6241824560000001,0.13022410116666666
Shooting,ROU,1996,0.8625781680000001,2.5751729755,0.5473290042500001,0.12098524925
Shooting,ROU,2000,1.0392576665,2.400153756,0.446278459,0.11309799933333332
Shooting,ROU,2008,0.732241063,2.050115317,0.930978002,0.1394044575
Shooting,ROU,2020,1.0,3.100230634,0.576118776,0.144646999
Swimming,ROU,1952,1.0,1.776265806,0.488200555,0.086032562
Swimming,ROU,1956,1.191226141,1.5175105373333333,0.3421337033333333,0.074021708
Swimming,ROU,1960,1.0,1.776265806,0.488200555,0.086032562
Swimming,ROU,1968,1.0,1.776265806,0.488200555,0.086032562
Swimming,ROU,1972,1.0,1.776265806,0.488200555,0.086032562
Swimming,ROU,1980,1.0546360402857142,1.67923258025,0.433425485625,0.08152849175
Swimming,ROU,1984,14.420367854,1.4657594836,0.312920333,0.1310307648
Swimming,ROU,1988,13.583409629153845,1.5606364154444445,0.38924448277777773,0.1146442738888889
Swimming,ROU,1992,1.0359762294444446,1.6164463753529412,0.4350422774411764,0.07861409335294119
Swimming,ROU,1996,1.012106229037037,1.6791504378387097,0.4926822441935484,0.08519003435483873
Swimming,ROU,2000,1.5080642773666668,1.6059622510714286,0.4680586841666666,0.08125739866666667
Swimming,ROU,2004,1.01962883325,1.6210126448,0.427880009,0.0788260496
Swimming,ROU,2008,1.0658525164285713,1.6037622935555556,0.40600019,0.078025326
Swimming,ROU,2012,1.0,1.776265806,0.488200555,0.086032562
Swimming,ROU,2016,1.0,1.776265806,0.488200555,0.086032562
Swimming,ROU,2020,0.7803061596666666,1.6351265685454548,0.912488079909091,0.07948118709090911
Swimming,ROU,2024,1.0,1.7762658060000003,0.488200555,0.08603256200000002
Table Tennis,ROU,1992,0.9987476395,1.000871360909091,0.2230912278181818,0.05
Table Tennis,ROU,1996,0.9485564453333334,1.0011981212499999,0.2311098915,0.05
Table Tennis,ROU,2000,1.1323165323333333,1.0007987475,0.1957997615,0.05000000000000001
Table Tennis,ROU,2008,0.9696738675999999,1.0008874972222221,0.2233891288888889,0.05
Table Tennis,ROU,2016,1.0,1.001597495,0.211572622,0.05
Table Tennis,ROU,2020,1.23903267625,1.0009830738461538,0.14942930584615383,0.05
Table Tennis,ROU,2024,1.0,1.001597495,0.211572622,0.05
Tennis,ROU,1992,1.0294382858333333,1.0,0.49194506037499997,0.05
Tennis,ROU,1996,1.1152419037499999,1.0,0.43406342616666665,0.05000000000000001
Tennis,ROU,2000,1.0,1.0,0.591945683,0.05
Tennis,ROU,2004,1.191226141,1.0,0.41129712199999996,0.05000000000000001
Tennis,ROU,2008,1.382452282,1.0,0.3209728415,0.05
Tennis,ROU,2012,0.9127594284285714,1.0,0.7902624144444444,0.05
Tennis,ROU,2016,1.5555555555555556,1.0,0.591945683,0.05
Tennis,ROU,2020,1.0,1.0,0.591945683,0.05000000000000001
Tennis,ROU,2024,1.0,1.0,0.591945683,0.05
Triathlon,ROU,2020,1.382452282,1.0,0.1340042885,0.05
Volleyball,ROU,1964,1.0,1.0,0.05,0.05
Volleyball,ROU,1972,0.8233517956363637,1.0,0.3563576332307692,0.05
Volleyball,ROU,1980,2.2,1.0,0.05,0.05
Water Polo,ROU,1952,1.0956130705,1.0,0.05,0.05
Water Polo,ROU,1956,1.0770689925714285,1.0,0.077319565,0.05
Water Polo,ROU,1960,1.2868392115,1.0,0.05,0.05
Water Polo,ROU,1964,0.9382677344000001,1.0,0.11849191428571429,0.05
Water Polo,ROU,1972,1.1111611736666667,1.0,0.0792709625,0.05
Water Polo,ROU,1976,1.382452282,1.0,0.05000000000000001,0.05000000000000001
Water Polo,ROU,1980,1.0,1.0,0.05,0.05
Water Polo,ROU,1996,1.0,1.0,0.05,0.05
Water Polo,ROU,2012,1.0,1.0,0.05,0.05
Water Polo,ROU,2024,1.0,1.0,0.05,0.05
Weightlifting,ROU,1952,1.0,1.053747365,1.263432512,0.053975998
Weightlifting,ROU,1960,1.191226141,1.0358315766666666,0.858955008,0.052650665333333325
Weightlifting,ROU,1964,1.0,1.053747365,1.263432512,0.053975998
Weightlifting,ROU,1972,1.0,1.053747365,1.263432512,0.053975998
Weightlifting,ROU,1976,0.014236369,1.0268736825,1.7477765840000001,0.051987999
Weightlifting,ROU,1980,0.8217977462222222,1.0403105237499999,1.4381980421666667,0.052981998499999995
Weightlifting,ROU,1984,5.833333333333333,1.053747365,1.263432512,0.053975998
Weightlifting,ROU,1988,2.4671240116666664,1.0509654054,1.2330304972000001,0.062311352
Weightlifting,ROU,1992,0.7548157557499999,1.0447894708333332,1.4415347861666667,0.053313331666666665
Weightlifting,ROU,1996,1.0,1.053747365,1.263432512,0.053975998
Weightlifting,ROU,2000,1.2294713692,1.033592103125,0.80839532,0.05248499875
Weightlifting,ROU,2004,1.0,1.053747365,1.263432512,0.053975998
Weightlifting,ROU,2008,0.8038526046,1.0447894708333332,1.4415347861666667,0.053313331666666665
Weightlifting,ROU,2012,2.7941507606666662,1.04031052375,0.9600743840000001,0.0529819985
Weightlifting,ROU,2016,1.0,1.053747365,1.263432512,0.053975998
Weightlifting,ROU,2024,3.5,1.053747365,1.263432512,0.053975998
Wrestling,ROU,1952,0.8630537744285715,2.957532688125,0.7523480965,0.097499725875
Wrestling,ROU,1956,2.127484094,2.67788516125,0.44830232375,0.09071405075
Wrestling,ROU,1960,3.631959552,2.912222933166667,0.49255813749999994,0.10458726716666666
Wrestling,ROU,1964,1.4784167586999999,2.720907857692308,0.634057215923077,0.09175800076923077
Wrestling,ROU,1968,11.577591292916667,2.789744172,0.48396233366666663,0.11996948653333334
Wrestling,ROU,1972,20.03863055370588,2.681870237125,0.4664663205833333,0.12147989254166668
Wrestling,ROU,1976,14.036042470384615,2.564971438052632,0.5919018829473683,0.1237307282631579
Wrestling,ROU,1980,1.2920485628333334,2.8963912866,1.0331491890666666,0.10844835306666667
Wrestling,ROU,1984,2.0,3.237180215,0.581069765,0.104285401
Wrestling,ROU,1988,1.191226141,2.4914534766666665,0.40404650999999997,0.08619026733333333
Wrestling,ROU,1992,1.4453993797,2.398237634375,0.4054385734375,0.083928375625
Wrestling,ROU,1996,1.0,3.237180215,0.581069765,0.10428540100000001
Wrestling,ROU,2000,1.254968188,2.342308129,0.36864185899999996,0.08257124060000001
Wrestling,ROU,2004,1.1536558716666667,2.342308129,0.39596142399999995,0.08257124060000001
Wrestling,ROU,2008,0.9742782226666667,2.9175830414285713,0.5394486128571429,0.09653034371428572
Wrestling,ROU,2012,1.382452282,2.1185901075,0.3155348825,0.0771427005
Wrestling,ROU,2016,2.0,3.237180215,0.581069765,0.104285401
Wrestling,ROU,2020,1.2294713692,2.398237634375,0.381918603125,0.083928375625
Wrestling,ROU,2024,1.0,3.237180215,0.581069765,0.104285401
Archery,RSA,1992,1.0,1.0,0.268867606,0.05
Archery,RSA,1996,1.0768279358333332,1.0,0.23122543262499998,0.05
Archery,RSA,2008,1.0,1.0,0.268867606,0.05
Archery,RSA,2012,1.0,1.0,0.268867606,0.05
Archery,RSA,2024,1.0,1.0,0.268867606,0.05
Artistic Swimming,RSA,2020,1.0,1.0,0.5,0.05
Athletics,RSA,1952,1.5896405848571429,2.0490557855909093,0.3004954922272727,0.0883870425909091
Athletics,RSA,1956,1.04780653525,1.9891097407,0.28618146409999995,0.0861934973
Athletics,RSA,1960,1.0,2.099010823,0.312423849,0.090214997
Athletics,RSA,1984,0.845669336,1.0,0.2897217,0.05
Athletics,RSA,1992,2.7282593268,1.9768985093333333,0.2832656435555555,0.09559696427777778
Athletics,RSA,1996,14.967198995839999,1.7861459469142857,0.28632953822857143,0.1028624888857143
Athletics,RSA,2000,1.1997797822941176,1.79128779256,0.27611477731999995,0.07895479784000001
Athletics,RSA,2004,6.849007919380953,1.9012469461923076,0.3828639474230769,0.09779355473076924
Athletics,RSA,2008,7.534695638578947,1.870050234875,0.273432194,0.09842510120833332
Athletics,RSA,2012,1.1097302632941177,1.8788317508636363,0.30324491395454545,0.08107522495454546
Athletics,RSA,2016,1.3870967741935485,2.099010823,0.312423849,0.090214997
Athletics,RSA,2020,1.0956130705,1.8792086584,0.2599390792,0.08217199759999999
Athletics,RSA,2024,1.8333333333333333,2.099010823,0.312423849,0.090214997
Badminton,RSA,1992,1.0,1.0,0.302083281,0.05
Badminton,RSA,2004,1.038329618875,1.0,0.2675441611818182,0.05
Badminton,RSA,2008,1.0,1.0,0.302083281,0.05000000000000001
Badminton,RSA,2012,1.0,1.0,0.302083281,0.05
Badminton,RSA,2016,1.0,1.0,0.302083281,0.05
Badminton,RSA,2024,1.0,1.0,0.302083281,0.05
Baseball,RSA,2000,1.0,1.0,0.5,0.05000000000000001
Beach Volleyball,RSA,2004,1.0,1.0,0.5,0.05
Beach Volleyball,RSA,2008,1.0,1.0,0.5,0.05
Beach Volleyball,RSA,2012,1.0,1.0,0.5,0.05
Boxing,RSA,1952,7.35983141,5.177803782222222,0.6448461751111111,0.21880595400000002
Boxing,RSA,1956,1.3879091113333333,5.028596504285714,0.8144643298571428,0.18094972657142858
Boxing,RSA,1960,1.4285714285714286,5.700029255,0.719201947,0.202774681
Boxing,RSA,1992,1.0,5.700029255,0.719201947,0.202774681
Boxing,RSA,1996,1.0,5.700029255,0.719201947,0.202774681
Boxing,RSA,2000,1.0,5.700029255,0.7192019469999998,0.20277468100000004
Boxing,RSA,2004,1.0,5.700029255,0.7192019469999998,0.20277468100000004
Boxing,RSA,2008,1.0,5.700029255,0.719201947,0.202774681
Boxing,RSA,2012,1.0,5.700029255,0.719201947,0.202774681
Canoeing,RSA,1992,1.0,3.350014628,0.176006433,0.126387341
Canoeing,RSA,1996,1.382452282,2.175007314,0.1130032165,0.08819367049999999
Canoeing,RSA,2000,1.382452282,2.175007314,0.1130032165,0.08819367049999999
Canoeing,RSA,2008,1.0,3.350014628,0.176006433,0.126387341
Canoeing,RSA,2012,20.93932564,2.5666764186666664,0.13400428866666667,0.19994360666666666
Canoeing,RSA,2016,1.0,3.350014628,0.176006433,0.126387341
Canoeing,RSA,2024,1.0,3.350014628,0.176006433,0.126387341
Cycling,RSA,1952,33.88722940771429,2.1900786596363635,0.13613307754545453,0.16962654754545456
Cycling,RSA,1956,1.42280653525,2.662332096,0.17031287022222222,0.12035051555555557
Cycling,RSA,1960,1.0,2.870123608,0.185351979,0.12914433
Cycling,RSA,1992,1.04780653525,2.662332096,0.17031287022222222,0.12035051555555557
Cycling,RSA,1996,1.04780653525,2.662332096,0.17031287022222222,0.12035051555555557
Cycling,RSA,2000,0.974728223,2.1220741648,0.2064750924,0.09748659800000001
Cycling,RSA,2004,1.0,2.870123608,0.185351979,0.12914433
Cycling,RSA,2008,1.1092720805714287,2.454540584,0.15527376144444446,0.1115567011111111
Cycling,RSA,2012,1.1434196057500001,2.3600898967272728,0.1484378029090909,0.10755951272727272
Cycling,RSA,2016,1.0,2.870123608,0.185351979,0.12914433
Cycling BMX Freestyle,RSA,2024,1.0,1.0,0.5,0.05
Cycling BMX Racing,RSA,2020,1.0,1.0,0.5,0.05
Cycling BMX Racing,RSA,2024,1.0,1.0,0.5,0.05
Cycling Mountain Bike,RSA,2020,0.7008576525,1.0,1.23302935625,0.05
Cycling Road,RSA,2020,1.0546360402857142,1.0,0.19700750487500002,0.05
Cycling Road,RSA,2024,1.0,1.0,0.218008577,0.05
Cycling Track,RSA,2020,1.1529809128,1.0,0.17000612642857144,0.05
Diving,RSA,1952,1.0,1.0,0.218008577,0.05
Diving,RSA,1992,1.0,1.0,0.218008577,0.05
Diving,RSA,2004,1.191226141,1.0,0.162005718,0.05000000000000001
Diving,RSA,2016,1.0,1.0,0.218008577,0.05
Diving,RSA,2020,1.191226141,1.0,0.162005718,0.05000000000000001
Equestrian,RSA,1992,1.0,1.0,0.5,0.05000000000000001
Equestrian,RSA,2012,1.0,1.0,0.5,0.05
Equestrian,RSA,2016,1.0,1.0,0.5,0.05
Equestrian,RSA,2020,1.0,1.0,0.5,0.05
Equestrian,RSA,2024,1.0,1.0,0.5,0.05
Fencing,RSA,1992,0.9399442326666667,1.0,0.5906331591,0.05
Fencing,RSA,2004,1.0,1.0,0.592123625,0.05000000000000001
Fencing,RSA,2008,1.0,1.0,0.592123625,0.05000000000000001
Fencing,RSA,2024,1.0,1.0,0.592123625,0.05
Football,RSA,2000,1.0,1.0,0.05,0.05
Football,RSA,2012,1.191226141,1.0,0.05000000000000001,0.05000000000000001
Football,RSA,2016,1.0,1.0,0.05,0.05
Football,RSA,2020,1.0,1.0,0.05,0.05
Golf,RSA,2016,1.0,1.0,0.218008577,0.05
Golf,RSA,2020,1.191226141,1.0,0.162005718,0.05000000000000001
Golf,RSA,2024,1.0,1.0,0.218008577,0.05000000000000001
Gymnastics,RSA,1952,1.254968188,1.0,0.1508051462,0.05
Gymnastics,RSA,1960,1.0,1.0,0.21800857700000004,0.05
Gymnastics,RSA,2004,1.0,1.0,0.218008577,0.05000000000000001
Gymnastics,RSA,2008,1.0,1.0,0.218008577,0.05
Gymnastics,RSA,2016,1.0,1.0,0.218008577,0.05000000000000001
Gymnastics,RSA,2020,1.191226141,1.0,0.16200571800000002,0.05
Gymnastics,RSA,2024,1.0,1.0,0.218008577,0.05
Hockey,RSA,1996,0.9614173340000001,1.0,0.09794434,0.05
Hockey,RSA,2000,1.0831064306,1.0,0.0652222051904762,0.05
Hockey,RSA,2004,1.1100112909130435,1.0,0.06280604609375,0.05
Hockey,RSA,2008,1.1829119609565217,1.0,0.05,0.05
Hockey,RSA,2012,1.0,1.0,0.05,0.05
Hockey,RSA,2020,1.0,1.0,0.05,0.05
Hockey,RSA,2024,1.0,1.0,0.05,0.05
Judo,RSA,1996,1.0,1.0,0.218008577,0.05
Judo,RSA,2000,1.0,1.0,0.218008577,0.05
Judo,RSA,2004,1.0,1.0,0.218008577,0.05
Judo,RSA,2008,1.0,1.0,0.218008577,0.05000000000000001
Judo,RSA,2012,1.0,1.0,0.218008577,0.05
Judo,RSA,2016,1.0,1.0,0.218008577,0.05
Judo,RSA,2020,1.382452282,1.0,0.1340042885,0.05
Marathon Swimming,RSA,2020,1.0,1.0,0.5,0.05
Modern Pentathlon,RSA,1952,1.382452282,1.0,0.1340042885,0.05
Modern Pentathlon,RSA,1956,1.0764904564,1.0,0.1900071475,0.05000000000000001
Modern Pentathlon,RSA,1992,1.0,1.0,0.218008577,0.05
Modern Pentathlon,RSA,1996,1.0,1.0,0.218008577,0.05
Modern Pentathlon,RSA,2000,1.0,1.0,0.218008577,0.05
Rowing,RSA,1952,1.0,1.108824918,0.483560996,0.05120690299999999
Rowing,RSA,1960,1.0,1.108824918,0.483560996,0.05120690299999999
Rowing,RSA,1984,8.141059368,1.0,0.05,0.058454252
Rowing,RSA,1992,1.0,1.108824918,0.48356099599999997,0.051206903
Rowing,RSA,1996,1.23903267625,1.0669691803076924,0.3168067667692308,0.050742709538461536
Rowing,RSA,2000,0.4735450193333333,1.0732624642000002,0.9788303166000001,0.059854695400000005
Rowing,RSA,2008,0.7147250855,1.0762170728333333,0.78513114,0.050804602
Rowing,RSA,2012,5.730408713666667,1.0932785011428572,0.42162371085714284,0.05103448828571428
Rowing,RSA,2016,1.625,1.108824918,0.483560996,0.051206903
Rowing,RSA,2020,1.0,1.108824918,0.483560996,0.051206903
Rowing,RSA,2024,1.0,1.108824918,0.483560996,0.051206903
Rugby,RSA,2016,4.0,1.0,0.5,0.05
Rugby,RSA,2020,1.0,1.0,0.5,0.05
Rugby,RSA,2024,2.5,1.0,0.5,0.05
Sailing,RSA,1952,1.0956130705,1.0,0.19603178240000002,0.05
Sailing,RSA,1956,1.0,1.0,0.23253972799999997,0.05
Sailing,RSA,1960,1.0,1.0,0.232539728,0.05000000000000001
Sailing,RSA,1992,1.0766745360909091,1.0,0.2031810595,0.05
Sailing,RSA,1996,1.0,1.0,0.232539728,0.05
Sailing,RSA,2000,1.382452282,1.0,0.141269864,0.05
Sailing,RSA,2008,1.0,1.0,0.232539728,0.05000000000000001
Sailing,RSA,2012,1.382452282,1.0,0.141269864,0.05
Sailing,RSA,2016,1.0,1.0,0.232539728,0.05
Sailing,RSA,2020,1.0,1.0,0.232539728,0.05000000000000001
Shooting,RSA,1952,1.0,1.0,0.218008577,0.05
Shooting,RSA,1956,1.127484094,1.0,0.17600643275,0.05
Shooting,RSA,1960,1.0,1.0,0.218008577,0.05000000000000001
Shooting,RSA,1992,1.0,1.0,0.218008577,0.05
Shooting,RSA,1996,1.254968188,1.0,0.15080514620000002,0.05
Shooting,RSA,2000,1.0,1.0,0.218008577,0.05000000000000001
Shooting,RSA,2004,1.0,1.0,0.218008577,0.05
Shooting,RSA,2008,1.0,1.0,0.218008577,0.05
Shooting,RSA,2012,1.0,1.0,0.218008577,0.05
Skateboarding,RSA,2020,1.254968188,1.0,0.15080514620000002,0.05
Skateboarding,RSA,2024,1.0,1.0,0.218008577,0.05
Sport Climbing,RSA,2020,1.0,1.0,0.5,0.05
Sport Climbing,RSA,2024,1.0,1.0,0.5,0.05
Surfing,RSA,2020,6.0,1.0,0.5,0.05
Surfing,RSA,2024,1.0,1.0,0.5,0.05000000000000001
Swimming,RSA,1952,1.557016338125,1.6535896723809524,0.3270981676190476,0.08566832076190477
Swimming,RSA,1956,1.75,1.857836445,0.413691345,0.096814671
Swimming,RSA,1960,1.0,1.857836445,0.413691345,0.096814671
Swimming,RSA,1992,0.9541866569189189,1.7381383363953489,0.5298045444418605,0.09657845279069768
Swimming,RSA,1996,1.1507671882857142,1.5221613143478263,0.2991744107826087,0.07849588669565218
Swimming,RSA,2000,5.89976592048,1.79083865490625,0.55313303228125,0.10984259603125
Swimming,RSA,2004,61.84705817325,1.5417914389473684,0.28688915605263154,0.1507541583157895
Swimming,RSA,2008,1.057971051511628,1.6587295351428573,0.3800954792142857,0.08698532985714287
Swimming,RSA,2012,13.514327784136363,1.7863500745833332,0.4007305162916666,0.11248630050000001
Swimming,RSA,2016,1.263157894736842,1.857836445,0.413691345,0.096814671
Swimming,RSA,2020,1.61154858225,1.6641314412903225,0.3315674929032258,0.08624361625806452
Swimming,RSA,2024,3.4,1.8578364449999998,0.413691345,0.096814671
Synchronized Swimming,RSA,1992,1.0,1.0,0.5,0.05
Table Tennis,RSA,1992,1.0,1.0,0.5,0.05
Taekwondo,RSA,2004,1.0,1.0,0.5,0.05
Tennis,RSA,1992,15.376895903333333,2.0696173300000003,0.18131529664285714,0.12204488764285715
Tennis,RSA,1996,1.0956130705,2.331079344,0.18913053359999998,0.1042676392
Tennis,RSA,2000,1.0,2.66384918,0.223913167,0.117834549
Tennis,RSA,2008,1.0,2.66384918,0.223913167,0.117834549
Triathlon,RSA,2000,1.191226141,1.0,0.17872861333333334,0.05000000000000001
Triathlon,RSA,2004,1.0,1.0,0.24309292,0.05
Triathlon,RSA,2008,1.1140608090000002,1.0,0.206476885,0.05
Triathlon,RSA,2012,1.382452282,1.0,0.14654646,0.05
Triathlon,RSA,2016,4.0,1.0,0.24309292,0.05
Triathlon,RSA,2020,1.127484094,1.0,0.19481969,0.05
Triathlon,RSA,2024,1.0,1.0,0.24309292,0.05
