NOC,Sport,Event,Division,1992,1996,2000,2004,2008,2012,2016,2020,2024,Predicted
SCG,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08932008771693467
SCG,Swimming,Swimming Women's 100 metres Backstroke,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SCG,Swimming,Swimming Women's 100 metres Breaststroke,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SCG,Swimming,Swimming Women's 100 metres Freestyle,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
SCG,Swimming,Swimming Women's 200 metres Backstroke,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06252406140185429
SCG,Swimming,Swimming Women's 200 metres Breaststroke,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SCG,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07828642982248982
SCG,Table Tennis,Table Tennis Men's Doubles,2,0.0,2.0,0.0,1.0,0.9,0.81,0.7290000000000001,0.6561000000000001,0.5904900000000002,0.6982786418913784
SCG,Table Tennis,Table Tennis Men's Singles,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07723560526111413
SCG,Table Tennis,Table Tennis Women's Singles,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SCG,Tennis,Tennis Men's Doubles,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07355771929629916
SCG,Tennis,Tennis Women's Singles,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SCG,Volleyball,Volleyball Men's Volleyball,11,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40456745612964534
SCG,Volleyball,Volleyball Men's Volleyball,12,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6767310175259524
SCG,Water Polo,Water Polo Men's Water Polo,12,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6304947368254213
SCG,Water Polo,Water Polo Men's Water Polo,13,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518581921038909
SCG,Weightlifting,Weightlifting Men's Featherweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
SCG,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
SCG,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SCG,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
SEN,Athletics,Athletics Men's 100 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Athletics,Athletics Men's 110 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEN,Athletics,Athletics Men's 200 metres,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
SEN,Athletics,Athletics Men's 4 x 100 metres Relay,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Athletics,Athletics Men's 4 x 400 metres Relay,4,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21331738595926755
SEN,Athletics,Athletics Men's 400 metres Hurdles,1,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.9,0.81,0.7620646368646331
SEN,Athletics,Athletics Men's 800 metres,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEN,Athletics,Athletics Men's Long Jump,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07828642982248982
SEN,Athletics,Athletics Men's Triple Jump,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0750588972411216
SEN,Athletics,Athletics Women's 100 metres,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SEN,Athletics,Athletics Women's 200 metres,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14400585570689473
SEN,Athletics,Athletics Women's 4 x 400 metres Relay,4,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1996566666613834
SEN,Athletics,Athletics Women's 400 metres,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08932008771693467
SEN,Athletics,Athletics Women's 400 metres Hurdles,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SEN,Athletics,Athletics Women's Hammer Throw,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEN,Athletics,Athletics Women's Long Jump,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEN,Athletics,Athletics Women's Triple Jump,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SEN,Athletics,Men's 110m Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Athletics,Men's 400m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SEN,Athletics,Women's Triple Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SEN,Basketball,Basketball Women's Basketball,12,0.0,0.0,12.0,0.0,0.0,0.0,12.0,10.8,9.72,7.681513163359538
SEN,Boxing,Boxing Men's Light-Heavyweight,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SEN,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Canoeing,"Canoeing Men's Canadian Singles, Slalom",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
SEN,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0750588972411216
SEN,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",1,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.7290000000000001,0.6561000000000001,0.66027445590576
SEN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0750588972411216
SEN,Canoeing,Men's Canoe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Canoeing,Men's Canoe Single,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Canoeing,Men's Kayak Cross,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Canoeing,Men's Kayak Single,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Canoeing,Women's Canoe Single 200m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SEN,Fencing,"Fencing Men's Sabre, Individual",1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1501177944822432
SEN,Fencing,"Fencing Men's epee, Individual",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEN,Fencing,"Fencing Women's Sabre, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Fencing,Women's ÃÂpÃÂ©e Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SEN,Football,Football Men's Football,17,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.822858932998667
SEN,Judo,Judo Men's Half-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Judo,Judo Men's Half-Lightweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
SEN,Judo,Judo Men's Half-Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Judo,Judo Men's Heavyweight,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10080409899482634
SEN,Judo,Judo Men's Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Judo,Judo Men's Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Judo,Judo Women's Half-Lightweight,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEN,Judo,Judo Women's Half-Middleweight,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0750588972411216
SEN,Judo,Judo Women's Heavyweight,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SEN,Judo,Judo Women's Lightweight,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEN,Judo,Judo Women's Middleweight,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0750588972411216
SEN,Judo,Men +100 kg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Shooting,Skeet Women,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Swimming,Men's 100m Butterfly,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Swimming,Men's 100m Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SEN,Swimming,Swimming Men's 100 metres Breaststroke,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SEN,Swimming,Swimming Men's 100 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Swimming,Swimming Men's 200 metres Breaststroke,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEN,Swimming,Swimming Men's 200 metres Individual Medley,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEN,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
SEN,Swimming,Swimming Women's 100 metres Butterfly,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0750588972411216
SEN,Swimming,Swimming Women's 100 metres Freestyle,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14400585570689473
SEN,Swimming,Swimming Women's 200 metres Freestyle,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEN,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
SEN,Swimming,Swimming Women's 800 metres Freestyle,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEN,Swimming,Women's 100m Butterfly,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SEN,Swimming,Women's 100m Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Table Tennis,Men's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Table Tennis,Table Tennis Men's Singles,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEN,Taekwondo,Men -58kg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SEN,Taekwondo,Taekwondo Men's Featherweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
SEN,Taekwondo,Taekwondo Women's Featherweight,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0750588972411216
SEN,Wrestling,Men's Freestyle 65kg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0750588972411216
SEN,Wrestling,"Wrestling Men's Heavyweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08932008771693467
SEN,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
SEN,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
SEN,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEN,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Wrestling,"Wrestling Women's Featherweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,Wrestling,"Wrestling Women's Flyweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEY,Athletics,Athletics Men's 100 metres,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1118377568892712
SEY,Athletics,Athletics Men's 200 metres,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEY,Athletics,Athletics Men's 400 metres,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEY,Athletics,Athletics Men's 400 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
SEY,Athletics,Athletics Men's High Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Athletics,Athletics Men's Long Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Athletics,Athletics Men's Triple Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Athletics,Athletics Women's 100 metres,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SEY,Athletics,Athletics Women's 100 metres Hurdles,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEY,Athletics,Athletics Women's High Jump,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEY,Athletics,Athletics Women's Javelin Throw,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0750588972411216
SEY,Athletics,Athletics Women's Long Jump,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
SEY,Athletics,Men's 100m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SEY,Athletics,Men's 400m Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Badminton,Badminton Mixed Doubles,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1501177944822432
SEY,Boxing,Boxing Men's Light-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Boxing,Boxing Men's Light-Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Boxing,Boxing Men's Light-Welterweight,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07828642982248982
SEY,Boxing,Boxing Men's Lightweight,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEY,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEY,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEY,Judo,Judo Men's Extra-Lightweight,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SEY,Judo,Judo Men's Half-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEY,Judo,Men -90 kg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Sailing,Men's One Person Dinghy - Laser,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Sailing,Sailing Men's One Person Dinghy,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9,0.81,0.6784061345396003
SEY,Sailing,Sailing Men's One Person Heavyweight Dinghy,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
SEY,Sailing,Sailing Men's Windsurfer,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6290924390521833
SEY,Sailing,Sailing Mixed One Person Dinghy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Sailing,Sailing Women's Windsurfer,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SEY,Swimming,Men's 200m Butterfly,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Swimming,Men's 200m Individual Medley,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SEY,Swimming,Swimming Men's 100 metres Backstroke,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
SEY,Swimming,Swimming Men's 100 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Swimming,Swimming Men's 100 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEY,Swimming,Swimming Men's 200 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Swimming,Swimming Men's 200 metres Butterfly,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEY,Swimming,Swimming Men's 200 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Swimming,Swimming Men's 200 metres Individual Medley,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Swimming,Swimming Men's 400 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9,0.81,0.6784061345396003
SEY,Swimming,Swimming Women's 100 metres Backstroke,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
SEY,Swimming,Swimming Women's 100 metres Breaststroke,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SEY,Swimming,Swimming Women's 200 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Swimming,Swimming Women's 200 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SEY,Swimming,Swimming Women's 200 metres Individual Medley,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Swimming,Swimming Women's 400 metres Freestyle,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0750588972411216
SEY,Swimming,Women's 100m Backstroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Swimming,Women's 200m Backstroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEY,Swimming,Women's 50m Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SEY,Weightlifting,Weightlifting Men's Featherweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
SEY,Weightlifting,Weightlifting Men's Light-Heavyweight,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15334532706361143
SEY,Weightlifting,Weightlifting Women's Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Athletics,Athletics Men's 100 metres,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9,0.81,0.8381743586671305
SGP,Athletics,Athletics Men's High Jump,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
SGP,Athletics,Athletics Women's 100 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SGP,Athletics,Athletics Women's Marathon,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6290924390521833
SGP,Athletics,Athletics Women's Shot Put,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05254122806878513
SGP,Athletics,Men's 100m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SGP,Athletics,Women's 100m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SGP,Athletics,Women's 200m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Badminton,Badminton Men's Doubles,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Badminton,Badminton Men's Singles,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1597682241275303
SGP,Badminton,Badminton Mixed Doubles,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1501177944822432
SGP,Badminton,Badminton Women's Doubles,2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.36457178659973355
SGP,Badminton,Badminton Women's Singles,1,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.9,0.81,0.8907155867359156
SGP,Badminton,Men's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Badminton,Mixed Doubles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Badminton,Women's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SGP,Canoeing,Women's Kayak Single 500m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SGP,Diving,Men's 10m Platform,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Diving,Women's 10m Platform,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Equestrian,Dressage Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Fencing,"Fencing Men's Foil, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Fencing,"Fencing Men's epee, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Fencing,Women's Foil Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Fencing,Women's ÃÂpÃÂ©e Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Golf,Women's Individual Stroke Play,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SGP,Gymnastics,Gymnastics Women's Balance Beam,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SGP,Gymnastics,Gymnastics Women's Floor Exercise,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SGP,Gymnastics,Gymnastics Women's Individual All-Around,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SGP,Gymnastics,Gymnastics Women's Uneven Bars,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10722699605874514
SGP,Gymnastics,Women's Balance Beam,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Gymnastics,Women's Floor Exercise,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Judo,Judo Men's Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Marathon Swimming,Women's 10km,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Rowing,Rowing Women's Single Sculls,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
SGP,Rowing,Women's Single Sculls,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
SGP,Sailing,Men's Dinghy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Sailing,Men's Kite,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Sailing,Men's One Person Dinghy - Laser,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Sailing,Sailing Men's One Person Dinghy,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18228589329986677
SGP,Sailing,Sailing Men's Two Person Dinghy,1,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.249420715532247
SGP,Sailing,Sailing Men's Windsurfer,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
SGP,Sailing,Sailing Mixed Multihull,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,Sailing,Sailing Mixed One Person Dinghy,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
