NOC,Sport,First Year,p_max,a_max,alpha,beta
RUS,Archery,1996.0,0.24999999999999994,0.47958211003712037,0.05039321097008751,0.020680250794297004
RUS,Archery,2000.0,2.25,4.795821100371205,0.5039321097008752,0.2068025079429701
RUS,Athletics,1992.0,0.6673925724774509,5.846034988050043,0.051898097933498755,0.07248534404697037
RUS,Athletics,1996.0,1.8035320222514795,14.615087470125104,0.1297452448337469,0.1812133601174259
RUS,Athletics,2000.0,2.717088607594937,14.615087470125102,0.1297452448337469,0.1812133601174259
RUS,Badminton,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
RUS,Badminton,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
RUS,Badminton,2000.0,2.25,9.301186823677403,0.05,0.05
RUS,Basketball,1992.0,1.0,1.6000025799543995,0.03280067628112724,0.09778063654577701
RUS,Basketball,1996.0,2.5,4.000006449885999,0.0820016907028181,0.2444515913644425
RUS,Basketball,2000.0,2.25,4.000006449885999,0.0820016907028181,0.2444515913644425
RUS,Boxing,1992.0,0.48874867472737304,5.8637091299395765,0.020000000000000004,0.07951782595257964
RUS,Boxing,1996.0,1.6068273752794462,14.65927282484894,0.05,0.1987945648814491
RUS,Boxing,2000.0,4.564285714285714,14.65927282484894,0.05,0.1987945648814491
RUS,Canoeing,1992.0,0.5570289964088911,3.1150346975964074,0.1466666666666667,0.020000000000000004
RUS,Canoeing,1996.0,1.559565241920005,7.787586743991018,0.3666666666666667,0.05
RUS,Canoeing,2000.0,2.75625,7.787586743991018,0.3666666666666667,0.05
RUS,Cycling,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
RUS,Cycling,1996.0,1.6874642743684163,9.301186823677403,0.05,0.05
RUS,Cycling,2000.0,3.492857142857143,9.301186823677403,0.05,0.05
RUS,Diving,1992.0,0.8822757599937889,5.714559000132976,0.12207391338719611,0.043807130381031845
RUS,Diving,1996.0,2.235120459986025,14.286397500332438,0.3051847834679903,0.1095178259525796
RUS,Diving,2000.0,2.25,14.286397500332436,0.3051847834679903,0.1095178259525796
RUS,Fencing,1992.0,2.503167193898895,2.760544623111679,0.025430307061953678,0.09147739603190636
RUS,Fencing,1996.0,6.171599870483041,6.901361557779197,0.0635757676548842,0.2286934900797659
RUS,Fencing,2000.0,4.855263157894736,6.901361557779196,0.0635757676548842,0.2286934900797658
RUS,Gymnastics,1992.0,1.0378548709612108,3.4175501366828813,0.021566677392178803,0.029640207725808682
RUS,Gymnastics,1996.0,2.74870287142743,8.543875341707203,0.05391669348044699,0.0741005193145217
RUS,Gymnastics,2000.0,3.7217647058823533,8.543875341707203,0.0539166934804469,0.0741005193145217
RUS,Handball,1992.0,1.0,1.6000025799543995,0.031859174914616005,0.0998404525009498
RUS,Handball,1996.0,2.5,4.000006449885999,0.07964793728654,0.2496011312523745
RUS,Handball,2000.0,2.25,4.000006449885999,0.07964793728654,0.2496011312523745
RUS,Judo,1992.0,0.5331230120910594,4.792091929705269,0.020000000000000004,0.0497589129762898
RUS,Judo,1996.0,1.4495267772048834,11.980229824263173,0.05,0.12439728244072448
RUS,Judo,2000.0,2.25,11.980229824263173,0.05,0.1243972824407245
RUS,Modern Pentathlon,1992.0,0.8357355984844415,2.89209731566284,0.21000000000000002,0.020000000000000004
RUS,Modern Pentathlon,1996.0,2.130405096589993,7.2302432891571,0.525,0.05
RUS,Modern Pentathlon,2000.0,2.25,7.2302432891571,0.525,0.05
RUS,Rowing,1996.0,0.36249999999999993,0.5084977723908706,0.05424533923844976,0.026339616792131666
RUS,Rowing,2000.0,3.2625,5.084977723908707,0.5424533923844977,0.2633961679213167
RUS,Sailing,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
RUS,Sailing,1996.0,1.7368690362731782,9.301186823677403,0.05,0.05
RUS,Sailing,2000.0,3.9375,9.301186823677403,0.05,0.05
RUS,Shooting,1992.0,0.6613536382140354,6.914748907956009,0.02265908516375556,0.0869329862726782
RUS,Shooting,1996.0,1.915823463759357,17.286872269890022,0.056647712909388886,0.2173324656816955
RUS,Shooting,2000.0,3.85,17.286872269890022,0.0566477129093888,0.2173324656816955
RUS,Swimming,1992.0,1.1795160482031652,6.739466901019833,0.11634215763606898,0.05114490542616116
RUS,Swimming,1996.0,3.0372444417904547,16.848667252549582,0.2908553940901724,0.1278622635654029
RUS,Swimming,2000.0,3.45,16.848667252549582,0.2908553940901724,0.1278622635654029
RUS,Synchronized Swimming,1996.0,0.24999999999999994,0.5333338349911332,0.06872110704344885,0.019682160854216216
RUS,Synchronized Swimming,2000.0,2.25,5.333338349911333,0.6872110704344886,0.1968216085421622
RUS,Table Tennis,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
RUS,Table Tennis,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
RUS,Table Tennis,2000.0,2.25,9.301186823677403,0.05,0.05
RUS,Tennis,1996.0,0.24999999999999994,0.6000004299923999,0.04377646137928303,0.014637992959502176
RUS,Tennis,2000.0,2.25,6.000004299924,0.4377646137928304,0.1463799295950218
RUS,Volleyball,1992.0,0.8079533406612482,2.5638535570073824,0.02529625173203024,0.08630632995151773
RUS,Volleyball,1996.0,2.0678950164878085,6.409633892518456,0.0632406293300756,0.2157658248787943
RUS,Volleyball,2000.0,2.25,6.409633892518456,0.0632406293300756,0.2157658248787943
RUS,Water Polo,1992.0,0.4,8.006943530408192,0.020000000000000004,0.13903565190515932
RUS,Water Polo,1996.0,1.15,20.01735882602048,0.05,0.3475891297628983
RUS,Water Polo,2000.0,2.25,20.01735882602048,0.05,0.3475891297628983
RUS,Weightlifting,1996.0,0.5055555555555554,0.5333338349911332,0.05594260019486419,0.028318424869131702
RUS,Weightlifting,2000.0,4.55,5.333338349911333,0.559426001948642,0.2831842486913171
RUS,Wrestling,1992.0,0.791668176751741,7.735769294031742,0.04174411044262308,0.11448600593079189
RUS,Wrestling,1996.0,2.331253397691417,19.339423235079355,0.1043602761065577,0.2862150148269797
RUS,Wrestling,2000.0,4.95,19.339423235079355,0.1043602761065576,0.2862150148269797
RWA,Athletics,1992.0,0.9396424784935349,3.7204747294709613,0.020000000000000004,0.020000000000000004
RWA,Athletics,1996.0,2.3641955766104537,9.301186823677403,0.05,0.05
RWA,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
RWA,Cycling,1992.0,1.0,1.6000025799543995,0.19625524535020622,0.05241073395961348
RWA,Cycling,1996.0,2.475,4.000006449885999,0.4906381133755155,0.1310268348990337
RWA,Cycling,2000.0,2.025,4.000006449885999,0.4906381133755155,0.1310268348990337
SAM,Athletics,1996.0,0.24999999999999994,0.9128350411348467,0.044925555469699306,0.023818116674096203
SAM,Athletics,2000.0,2.25,9.12835041134847,0.4492555546969932,0.2381811667409621
SAM,Boxing,1992.0,1.0,3.2000008599848004,0.27781833310058185,0.1221186201611288
SAM,Boxing,1996.0,2.5,7.6000025799544,0.6884950860618713,0.299560917853172
SAM,Boxing,2000.0,2.25,4.000006449885999,0.634038365855621,0.2479402249063221
SAM,Weightlifting,1992.0,1.0,1.6000025799543995,0.23085923650556328,0.15837151517352566
SAM,Weightlifting,1996.0,2.5,4.000006449885999,0.5758211623240994,0.3796923891227813
SAM,Weightlifting,2000.0,2.25,4.000006449885999,0.5638788018658207,0.2335647998234865
SCG,Athletics,1992.0,0.5774973494547457,3.7204747294709613,0.020000000000000004,0.020000000000000004
SCG,Athletics,1996.0,1.549369036273178,9.301186823677403,0.05,0.05
SCG,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
SCG,Basketball,1996.0,0.7499999999999998,0.44266277941807664,0.05208868797389782,0.024923401518302087
SCG,Basketball,2000.0,6.75,4.426627794180767,0.5208868797389783,0.2492340151830209
SCG,Canoeing,1996.0,0.24999999999999994,0.5898376647991324,0.053627428604631676,0.009091896443005208
SCG,Canoeing,2000.0,2.25,5.898376647991324,0.5362742860463169,0.0909189644300521
SCG,Diving,1996.0,0.24999999999999994,0.4000006449885998,0.03603818066786266,0.03804635237903988
SCG,Diving,2000.0,2.25,4.000006449885999,0.3603818066786267,0.3804635237903989
SCG,Fencing,1996.0,0.24999999999999994,0.4000006449885998,0.03972840732429162,0.013607441463179257
SCG,Fencing,2000.0,2.25,4.000006449885999,0.3972840732429163,0.1360744146317926
SCG,Judo,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
SCG,Judo,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
SCG,Judo,2000.0,2.25,9.301186823677403,0.05,0.05
SCG,Shooting,1992.0,0.9655370924219264,4.913423543806708,0.0219819445357096,0.07093095191456496
SCG,Shooting,1996.0,2.4974584579493344,12.28355885951677,0.054954861339274,0.1773273797864124
SCG,Shooting,2000.0,2.9250000000000003,12.28355885951677,0.054954861339274,0.1773273797864124
SCG,Swimming,1996.0,0.24999999999999994,0.4000006449885998,0.041563329952253,0.03142192436874459
SCG,Swimming,2000.0,2.25,4.000006449885999,0.4156332995225301,0.3142192436874459
SCG,Table Tennis,1992.0,0.5774973494547457,3.7204747294709613,0.020000000000000004,0.020000000000000004
SCG,Table Tennis,1996.0,1.549369036273178,9.301186823677403,0.05,0.05
SCG,Table Tennis,2000.0,2.25,9.301186823677403,0.05,0.05
SCG,Volleyball,1996.0,0.5499999999999998,0.46923971009294085,0.05511091636907021,0.024780386610761235
SCG,Volleyball,2000.0,4.95,4.692397100929409,0.5511091636907022,0.2478038661076124
SCG,Water Polo,1996.0,0.24999999999999994,0.47057684816833883,0.0471412390227892,0.027058101606305
SCG,Water Polo,2000.0,2.25,4.705768481683389,0.4714123902278921,0.2705810160630501
SCG,Weightlifting,1996.0,0.24999999999999994,0.4000006449885998,0.04324442969348604,0.03958932267547354
SCG,Weightlifting,2000.0,2.25,4.000006449885999,0.4324442969348605,0.3958932267547355
SCG,Wrestling,1996.0,0.24999999999999994,0.4000006449885998,0.05953606268045605,0.03311414333771853
SCG,Wrestling,2000.0,2.25,4.000006449885999,0.5953606268045607,0.3311414333771854
SEN,Athletics,1992.0,1.0,1.6000025799543995,0.17145550546855926,0.11988576209174756
SEN,Athletics,1996.0,2.5,4.000006449885999,0.43234014228382023,0.30440525254607476
SEN,Athletics,2000.0,2.25,4.000006449885999,0.4656525497956194,0.3466228783964276
SEN,Judo,1992.0,1.0,1.8524312895160033,0.24471728600729872,0.11481116591788272
SEN,Judo,1996.0,2.5,4.567971046399608,0.6032877735665055,0.29450125427355445
SEN,Judo,2000.0,2.25,4.000006449885999,0.5267388005008344,0.3617613095831832
SEN,Swimming,1992.0,1.0,1.6000025799543995,0.19755744403055986,0.15546089381390088
SEN,Swimming,1996.0,2.475,4.000006449885999,0.4938936100763996,0.3886522345347522
SEN,Swimming,2000.0,2.025,4.000006449885999,0.4938936100763996,0.3886522345347522
SEN,Wrestling,1992.0,1.0,1.6905655853267891,0.21569178101065792,0.07844572846461569
SEN,Wrestling,1996.0,2.5,4.203773211973875,0.5281859327135765,0.21840178213946054
SEN,Wrestling,2000.0,2.25,4.000006449885999,0.4287942543959619,0.4189889309407525
SEY,Athletics,1992.0,0.9154994698909493,3.7204747294709613,0.020000000000000004,0.020000000000000004
SEY,Athletics,1996.0,2.3098738072546356,9.301186823677403,0.05,0.05
SEY,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
SEY,Boxing,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
SEY,Boxing,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
SEY,Boxing,2000.0,2.25,9.301186823677403,0.05,0.05
SEY,Sailing,1992.0,1.0,1.7808863063696323,0.2126865614264175,0.047770951562192285
SEY,Sailing,1996.0,2.5,4.477679730511635,0.5407424616121692,0.13429776924644618
SEY,Sailing,2000.0,2.25,4.706855411799632,0.6219769840272978,0.2681312823151356
SEY,Swimming,1992.0,0.9674997961119035,3.7204747294709613,0.020000000000000004,0.020000000000000004
SEY,Swimming,1996.0,2.394561995376961,9.301186823677403,0.05,0.05
SEY,Swimming,2000.0,1.9591870871266044,9.301186823677403,0.05,0.05
SEY,Weightlifting,1996.0,0.24999999999999994,0.4403451700614016,0.08611607309339436,0.019556497160114546
SEY,Weightlifting,2000.0,2.25,4.403451700614017,0.8611607309339439,0.1955649716011455
SGP,Athletics,1996.0,0.24999999999999994,1.0673890216157707,0.05358490017295756,0.007125995806130858
SGP,Athletics,2000.0,2.25,10.673890216157709,0.5358490017295757,0.0712599580613086
SGP,Badminton,1992.0,0.9154994698909493,3.7204747294709613,0.020000000000000004,0.020000000000000004
SGP,Badminton,1996.0,2.265861187980099,9.301186823677403,0.05,0.05
SGP,Badminton,2000.0,1.8538864265291721,9.301186823677403,0.05,0.05
SGP,Fencing,1992.0,1.0,1.72044203737679,0.2126008430503517,0.07263806054854688
SGP,Fencing,1996.0,2.475,4.301105093441975,0.5315021076258792,0.1815951513713672
SGP,Fencing,2000.0,2.025,4.301105093441975,0.5315021076258792,0.1815951513713672
SGP,Judo,1992.0,1.0,2.229360109169873,0.1608151248996204,0.02885404110734416
SGP,Judo,1996.0,2.475,5.573400272924682,0.402037812249051,0.0721351027683604
SGP,Judo,2000.0,2.025,5.573400272924682,0.402037812249051,0.0721351027683604
SGP,Sailing,1992.0,0.7887486747273731,3.7204747294709613,0.020000000000000004,0.020000000000000004
SGP,Sailing,1996.0,2.0246845181365893,9.301186823677403,0.05,0.05
SGP,Sailing,2000.0,2.25,9.301186823677403,0.05,0.05
SGP,Shooting,1992.0,1.0,1.6000025799543995,0.32837948766021907,0.16224494463843275
SGP,Shooting,1996.0,2.5,4.000006449885999,0.7751756421075835,0.39946978240540754
SGP,Shooting,2000.0,2.25,4.000006449885999,0.3632179487209055,0.344186569689339
SGP,Swimming,1992.0,0.8771608081969847,3.7402895586156575,0.020000000000000004,0.020000000000000004
SGP,Swimming,1996.0,2.2096725691732635,9.350723896539144,0.05,0.05
SGP,Swimming,2000.0,2.124546756570433,9.350723896539144,0.05,0.05
SGP,Table Tennis,1996.0,0.24999999999999994,0.572842855529724,0.07637845739952612,0.013333230538886678
SGP,Table Tennis,2000.0,2.25,5.728428555297242,0.7637845739952613,0.1333323053888668
SKN,Athletics,1996.0,0.24999999999999994,0.41125969135357865,0.05629115072436249,0.028919039813000952
SKN,Athletics,2000.0,2.25,4.112596913535787,0.562911507243625,0.2891903981300096
SLE,Athletics,1992.0,0.859165783151582,3.7204747294709613,0.020000000000000004,0.020000000000000004
SLE,Athletics,1996.0,2.1831230120910594,9.301186823677403,0.05,0.05
SLE,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
SLE,Boxing,1996.0,0.24999999999999994,0.4000006449885998,0.07521390942328976,0.027570266377242875
SLE,Boxing,2000.0,2.25,4.000006449885999,0.7521390942328977,0.2757026637724288
SLE,Swimming,1996.0,0.24999999999999994,0.4000006449885998,0.05848601449993177,0.038424254361268895
SLE,Swimming,2000.0,2.25,4.000006449885999,0.5848601449993178,0.384242543612689
SLO,Archery,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
SLO,Archery,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
SLO,Archery,2000.0,2.25,9.301186823677403,0.05,0.05
SLO,Athletics,1992.0,0.8029247176796019,2.660237364735481,0.21000000000000002,0.020000000000000004
SLO,Athletics,1996.0,2.0565806147791044,6.650593411838702,0.525,0.05
SLO,Athletics,2000.0,2.25,6.650593411838702,0.525,0.05
SLO,Canoeing,1992.0,1.0,1.6000025799543995,0.23476797505483013,0.12284852180694872
SLO,Canoeing,1996.0,2.6,4.000006449885999,0.565508141961366,0.3077832090868785
SLO,Canoeing,2000.0,3.15,4.000006449885999,0.3728019808799822,0.3137403502124385
SLO,Cycling,1992.0,1.0,1.6000025799543995,0.02972315246805284,0.1732971045318078
SLO,Cycling,1996.0,2.5,4.000006449885999,0.12888276884595612,0.3974724392451094
SLO,Cycling,2000.0,2.25,4.000006449885999,0.6200567579283727,0.0755395404854181
SLO,Gymnastics,1992.0,1.0,1.814716372913845,0.21467894972900392,0.09799654834527688
SLO,Gymnastics,1996.0,2.475,4.536790932284612,0.5366973743225097,0.2449913708631922
SLO,Gymnastics,2000.0,2.025,4.536790932284612,0.5366973743225097,0.2449913708631922
SLO,Judo,1992.0,1.0,1.6000025799543995,0.30085767374816297,0.166264687860363
SLO,Judo,1996.0,2.475,4.000006449885999,0.7521441843704073,0.4156617196509075
SLO,Judo,2000.0,2.025,4.000006449885999,0.7521441843704073,0.4156617196509075
SLO,Rowing,1992.0,1.3,8.006943530408192,0.020000000000000004,0.13903565190515932
SLO,Rowing,1996.0,3.1750000000000003,20.01735882602048,0.05,0.3475891297628983
SLO,Rowing,2000.0,2.25,20.01735882602048,0.05,0.3475891297628983
SLO,Sailing,1992.0,1.0,1.6000025799543995,0.2355611569483164,0.14793597248162565
SLO,Sailing,1996.0,2.5,4.000006449885999,0.5814565386653087,0.36783942781353446
SLO,Sailing,2000.0,2.25,4.000006449885999,0.5144393553159674,0.3498348972987675
SLO,Shooting,1992.0,0.5774973494547457,3.7204747294709613,0.020000000000000004,0.020000000000000004
SLO,Shooting,1996.0,1.4293059399004957,9.301186823677403,0.05,0.05
SLO,Shooting,2000.0,1.1694321326458603,9.301186823677403,0.05,0.05
SLO,Swimming,1992.0,0.859165783151582,3.7204747294709613,0.020000000000000004,0.020000000000000004
SLO,Swimming,1996.0,2.1831230120910594,9.301186823677403,0.05,0.05
SLO,Swimming,2000.0,2.25,9.301186823677403,0.05,0.05
SLO,Table Tennis,1992.0,1.0,1.6000025799543995,0.071143634061165,0.052836739361500996
SLO,Table Tennis,1996.0,2.475,4.000006449885999,0.1778590851529125,0.1320918484037525
SLO,Table Tennis,2000.0,2.025,4.000006449885999,0.1778590851529125,0.1320918484037525
SLO,Tennis,1992.0,1.0,1.6000025799543995,0.11357443890452279,0.10434296259767101
SLO,Tennis,1996.0,2.475,4.000006449885999,0.283936097261307,0.2608574064941775
SLO,Tennis,2000.0,2.025,4.000006449885999,0.283936097261307,0.2608574064941775
SMR,Archery,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
SMR,Archery,1996.0,1.429305939900496,9.301186823677403,0.05,0.05
SMR,Archery,2000.0,1.1694321326458605,9.301186823677403,0.05,0.05
SMR,Athletics,1992.0,1.0,1.8565878082419236,0.20867439325404266,0.07373959232438364
SMR,Athletics,1996.0,2.5,4.577323213532928,0.510299920264564,0.20798039967545906
SMR,Athletics,2000.0,2.25,4.000006449885999,0.4078253544296815,0.4206631694559587
SMR,Cycling,1992.0,1.0,1.6000025799543995,0.2093517500053575,0.09510657418422072
SMR,Cycling,1996.0,2.475,4.000006449885999,0.5233793750133937,0.23776643546055176
SMR,Cycling,2000.0,2.025,4.000006449885999,0.5233793750133937,0.2377664354605518
SMR,Judo,1992.0,1.0,1.6000025799543995,0.16565838810484437,0.11901061019504865
SMR,Judo,1996.0,2.5,4.110471744253722,0.45957684879903693,0.2847868541293784
SMR,Judo,2000.0,2.25,5.104659393563238,0.8684547556313714,0.1701298119051891
SMR,Sailing,1996.0,0.24999999999999994,0.4000006449885998,0.029604507472665992,0.037132170797696734
SMR,Sailing,2000.0,2.25,4.000006449885999,0.29604507472666,0.3713217079769674
SMR,Shooting,1992.0,1.0,1.6000025799543995,0.11582808343521556,0.09642636026084613
SMR,Shooting,1996.0,2.5,4.600005804897399,0.32084302362731226,0.2466386141846516
SMR,Shooting,2000.0,2.25,10.0,0.6022983589807726,0.2967930359774782
SMR,Swimming,1992.0,1.0,1.779680273238812,0.24103908687790426,0.06233739050107704
SMR,Swimming,1996.0,2.5,4.404281259775927,0.5580334697506953,0.1826741767998244
SMR,Swimming,2000.0,2.25,4.000006449885999,0.1569552427541079,0.4241504817240106
SMR,Tennis,1992.0,1.0,1.6000025799543995,0.3323372853057857,0.19403464326181966
SMR,Tennis,1996.0,2.475,4.000006449885999,0.8308432132644642,0.4850866081545491
SMR,Tennis,2000.0,2.025,4.000006449885999,0.8308432132644642,0.4850866081545491
SOL,Athletics,1996.0,0.24999999999999994,0.4000006449885998,0.022226643529662044,0.017533660833187255
SOL,Athletics,2000.0,2.25,4.000006449885999,0.2222664352966205,0.1753366083318726
SOL,Weightlifting,1992.0,1.0,1.6000025799543995,0.2341999742404804,0.14692802989322848
SOL,Weightlifting,1996.0,2.5,4.000006449885999,0.5589321720693261,0.3570440650155308
SOL,Weightlifting,2000.0,2.25,4.000006449885999,0.3198223002824514,0.2645599775576673
SOM,Athletics,1996.0,0.24999999999999994,0.4603817397065562,0.06540276600260586,0.025161676373479585
SOM,Athletics,2000.0,2.25,4.603817397065563,0.6540276600260587,0.2516167637347959
SRI,Athletics,1992.0,0.9577497349454746,3.7204747294709613,0.020000000000000004,0.020000000000000004
SRI,Athletics,1996.0,2.4049369036273176,9.301186823677403,0.05,0.05
SRI,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
SRI,Badminton,1992.0,1.0,1.6000025799543995,0.28229351658993307,0.14086603682997442
SRI,Badminton,1996.0,2.475,4.000006449885999,0.7057337914748325,0.352165092074936
SRI,Badminton,2000.0,2.025,4.000006449885999,0.7057337914748326,0.352165092074936
SRI,Diving,1996.0,0.24999999999999994,0.4000006449885998,0.008935906297943469,0.036769593668687595
SRI,Diving,2000.0,2.25,4.000006449885999,0.0893590629794347,0.367695936686876
SRI,Shooting,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
SRI,Shooting,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
SRI,Shooting,2000.0,2.25,9.301186823677403,0.05,0.05
SRI,Swimming,1992.0,1.0,1.6000025799543995,0.26733911519850545,0.09316029760030513
SRI,Swimming,1996.0,2.475,4.000006449885999,0.6683477879962636,0.2329007440007628
SRI,Swimming,2000.0,2.025,4.000006449885999,0.6683477879962636,0.2329007440007628
SRI,Weightlifting,1992.0,1.0,1.6000025799543995,0.2555236563544076,0.1760255239417573
SRI,Weightlifting,1996.0,2.475,4.000006449885999,0.6388091408860189,0.4400638098543932
SRI,Weightlifting,2000.0,2.025,4.000006449885999,0.6388091408860189,0.4400638098543932
STP,Athletics,1996.0,0.24999999999999994,0.5421813013221749,0.06503831677587789,0.027794332759747374
STP,Athletics,2000.0,2.25,5.42181301322175,0.650383167758779,0.2779433275974738
SUD,Athletics,1992.0,1.0,2.8000012899772,0.24158099899369634,0.09268022039050049
SUD,Athletics,1996.0,2.5,6.7000035474373,0.6179163008308118,0.24173665976765898
SUD,Athletics,2000.0,2.25,4.000006449885999,0.7435905309499503,0.3320616388903292
SUD,Judo,1992.0,1.0,1.6000025799543995,0.11012556257762351,0.10453562768735043
SUD,Judo,1996.0,2.475,4.000006449885999,0.2753139064440588,0.2613390692183761
SUD,Judo,2000.0,2.025,4.000006449885999,0.2753139064440588,0.2613390692183761
SUD,Table Tennis,1996.0,0.24999999999999994,0.4000006449885998,0.043158996265594794,0.03475914160422684
SUD,Table Tennis,2000.0,2.25,4.000006449885999,0.431589962655948,0.3475914160422685
SUD,Weightlifting,1992.0,1.0,1.6000025799543995,0.19964574264350843,0.0873252335726736
SUD,Weightlifting,1996.0,2.475,4.000006449885999,0.499114356608771,0.21831308393168397
SUD,Weightlifting,2000.0,2.025,4.000006449885999,0.499114356608771,0.218313083931684
SUI,Athletics,1992.0,0.8943743373636865,3.7204747294709613,0.020000000000000004,0.020000000000000004
SUI,Athletics,1996.0,2.2623422590682947,9.301186823677403,0.05,0.05
SUI,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
SUI,Badminton,1992.0,1.0,1.6000025799543995,0.15744592810205837,0.15055093246443452
SUI,Badminton,1996.0,2.5,4.000006449885999,0.42743209579585567,0.3639556094065256
SUI,Badminton,2000.0,2.25,4.000006449885999,0.7317875756622442,0.2521601136154793
SUI,Canoeing,1992.0,0.8189274354806053,3.7204747294709613,0.020000000000000004,0.020000000000000004
SUI,Canoeing,1996.0,2.342586729831362,9.301186823677403,0.05,0.05
SUI,Canoeing,2000.0,4.5,9.301186823677403,0.05,0.05
SUI,Cycling,1992.0,0.9698212392467677,3.7204747294709613,0.020000000000000004,0.020000000000000004
SUI,Cycling,1996.0,2.5254311216385603,9.301186823677403,0.05,0.05
SUI,Cycling,2000.0,3.09,9.301186823677403,0.05,0.05
SUI,Diving,1992.0,1.0,1.6000025799543995,0.20708364214106562,0.11291223921093681
SUI,Diving,1996.0,2.475,4.000006449885999,0.517709105352664,0.282280598027342
SUI,Diving,2000.0,2.025,4.000006449885999,0.517709105352664,0.282280598027342
SUI,Equestrian,1992.0,0.9507311794199005,2.13011997234494,0.12089144474694001,0.03655833367976012
SUI,Equestrian,1996.0,2.389145153694776,5.32529993086235,0.30222861186735,0.09139583419940028
SUI,Equestrian,2000.0,2.25,5.325299930862351,0.30222861186735,0.0913958341994003
SUI,Fencing,1992.0,0.859165783151582,3.7204747294709613,0.020000000000000004,0.020000000000000004
SUI,Fencing,1996.0,2.1831230120910594,9.301186823677403,0.05,0.05
SUI,Fencing,2000.0,2.25,9.301186823677403,0.05,0.05
SUI,Gymnastics,1992.0,0.8767700602576343,3.7204747294709613,0.020000000000000004,0.020000000000000004
SUI,Gymnastics,1996.0,2.2977326355796768,9.301186823677403,0.05,0.05
SUI,Gymnastics,2000.0,2.9250000000000003,9.301186823677403,0.05,0.05
SUI,Handball,1996.0,0.24999999999999994,0.4000006449885998,0.04974624010098404,0.024542310936319513
SUI,Handball,2000.0,2.25,4.000006449885999,0.4974624010098405,0.2454231093631952
SUI,Judo,1992.0,1.0,1.7661913106364118,0.27282201211354107,0.11250162107514768
SUI,Judo,1996.0,2.5,4.373931093920526,0.7106646846263143,0.2832713193561217
SUI,Judo,2000.0,2.25,4.000006449885999,0.9681515737084694,0.3014267193703946
SUI,Modern Pentathlon,1992.0,1.0,1.8979121698639714,0.2874712017893217,0.06058680863117149
SUI,Modern Pentathlon,1996.0,2.5,4.670303027182535,0.7054630758033464,0.17373387433957072
SUI,Modern Pentathlon,2000.0,2.25,4.000006449885999,0.586528717773728,0.374135549194349
SUI,Rowing,1992.0,0.9698402663200562,2.8226883703928616,0.20999999999999996,0.020000000000000004
SUI,Rowing,1996.0,2.632140599220126,7.0567209259821535,0.5249999999999999,0.05
SUI,Rowing,2000.0,4.05,7.0567209259821535,0.525,0.05
SUI,Sailing,1992.0,0.9577497349454746,3.7204747294709613,0.020000000000000004,0.020000000000000004
SUI,Sailing,1996.0,2.4049369036273176,9.301186823677403,0.05,0.05
SUI,Sailing,2000.0,2.25,9.301186823677403,0.05,0.05
SUI,Shooting,1992.0,0.8189274354806053,3.4175501366828813,0.0221718802240722,0.02854035878865668
SUI,Shooting,1996.0,2.092586729831362,8.543875341707203,0.0554297005601805,0.0713508969716417
SUI,Shooting,2000.0,2.25,8.543875341707203,0.0554297005601805,0.0713508969716417
SUI,Swimming,1992.0,1.0,2.2054816339359564,0.16515183507877632,0.08939298397782736
SUI,Swimming,1996.0,2.5,5.408337220504463,0.41734847886475546,0.22651752779312523
SUI,Swimming,2000.0,2.25,4.46003544148561,0.4575684993750872,0.2538331384301368
SUI,Synchronized Swimming,1992.0,1.0,1.6000025799543995,0.15860606735710517,0.12246925765058765
SUI,Synchronized Swimming,1996.0,2.475,4.000006449885999,0.3965151683927629,0.3061731441264691
SUI,Synchronized Swimming,2000.0,2.025,4.000006449885999,0.3965151683927629,0.3061731441264691
SUI,Table Tennis,1996.0,0.24999999999999994,0.4000006449885998,0.028773804256923635,0.020033130574448065
SUI,Table Tennis,2000.0,2.25,4.000006449885999,0.2877380425692364,0.2003313057444807
