NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
ESP,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.6044003101222459
EST,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0618441455410911
ETH,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
EUN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
FIJ,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
FIN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.5128436286706815
FRA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.750964624427536
FSM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
GAB,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
GAM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
GBR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.4125106679648528
GBS,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
GEO,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
GEQ,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
GER,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.9888301900400274,0.0,0.0
GHA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
GRE,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.2334932025530994
GRN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
GUA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.1236882910821823
GUI,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
GUM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.3606072626302694
GUY,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
HAI,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
HKG,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
HON,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
HUN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,1.0288125202841585,0.0
INA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0504850167682377
IND,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
IOA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
IRI,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.176697558688832
IRL,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.2178067866286826
IRQ,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
ISL,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
ISR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.3403531547125358
ISV,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
ITA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.6319127124363141
IVB,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
JAM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
JOR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
JPN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.6464486194751962
KAZ,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.5862272066159413
KEN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
KGZ,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.2473765821643647
KIR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
KOR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.1208755544336662
KSA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
KUW,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
LAO,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
LAT,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.494813265539168
LBA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
LBR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
LCA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
LES,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
LIB,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
LIE,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
LTU,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.435036601637157
LUX,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MAD,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MAR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.176697558688832
MAS,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.1236882910821823
MAW,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MDA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.1855324366232734
MDV,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MEX,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.4237936685378177
MGL,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MHL,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MKD,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.2438907119589387
MLI,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MLT,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MNE,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MON,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MOZ,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MRI,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MTN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
MYA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.3606072626302694
NAM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
NCA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
NED,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.306516173235729
NEP,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
NGR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
NIG,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
NOR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.3130071039630738
NRU,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
NZL,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.2769013017922181
OMA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
PAK,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
PAN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.1236882910821823
PAR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
PER,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
PHI,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
PLE,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
PLW,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
PNG,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
POL,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.8799944105874292
POR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.211709245642389
PRK,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
PUR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
QAT,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
ROU,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.6761386174317551
RSA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.4250450065602782
RUS,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.7270067794165374
RWA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SAM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.3606072626302694
SCG,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.4387147957159857
SEN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.3606072626302694
SEY,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.2524250838411886
SGP,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SKN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SLE,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SLO,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.4395802531462983
SMR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SOL,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SOM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SRB,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SRI,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
STP,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.3606072626302694
SUD,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SUI,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.2810332600098565
SUR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SVK,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.5837029557775293
SWE,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.4842955537124517
SWZ,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
SYR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TAN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TCH,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TGA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
THA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TJK,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TKM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TLS,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TOG,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.2524250838411886
TPE,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TTO,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TUN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TUR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
TUV,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
UAE,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
UGA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
UKR,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.6128159821138797
URU,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.1262125419205943
USA,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.6360774043489237
UZB,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.5369742646616903
VAN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
VEN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.6010121043837823
VIE,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.2524250838411886
VIN,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
YEM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
ZAM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
ZIM,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.0
AFG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
AHO,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ALB,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ALG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2524250838411886
AND,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ANG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ANT,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ARG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,1.7541740290649457
ARM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.1236882910821823
ARU,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ASA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
AUS,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,1.3542605748079766
AUT,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.5544336662940392
AZE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
BAH,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.5108001875157766
BAN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
BAR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
BDI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
BEL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.7520464462154268
BEN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.176697558688832
BER,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
BHU,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
BIH,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2524250838411886
BIZ,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
BLR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.8412967437164185
BOL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.176697558688832
BOT,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
BRA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.6850636471818542
BRN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
BRU,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
BUL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.303991922397317
BUR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
CAF,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
CAM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
CAN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.5785943528902672
CAY,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
CGO,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
CHA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
CHI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.3647542461505174
CHN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.8692438065702645
CIV,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2473765821643647
CMR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
COD,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
COK,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
COL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.5174714218744365
COM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
CPV,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
CRC,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.176697558688832
CRO,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.8322815621506616
CUB,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
CYP,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2524250838411886
CZE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,2.070246294760376
DEN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2203310374670946
DJI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
DMA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
DOM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.1236882910821823
ECU,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2473765821643647
EGY,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ERI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ESA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.3606072626302694
ESP,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,2.015343839024918
EST,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.5589412570769177
ETH,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
EUN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
FIJ,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
FIN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2524250838411886
FRA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,2.0487000108182176
FSM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GAB,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GAM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GBR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.6768598319570156
GBS,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GEO,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GEQ,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GER,Tennis,Tennis Mixed Doubles,0.0,0.0,0.5338790523241138,0.0
GHA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GRE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.3867512891709639
GRN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GUA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GUI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GUM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
GUY,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
HAI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.1501929248855071
HKG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
HON,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
HUN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,1.0485557679131656
INA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2454833940355558
IND,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.3897262990876636
IOA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
IRI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
IRL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0618441455410911
IRQ,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ISL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ISR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.5499260755111608
ISV,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ITA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,1.748404312862861
IVB,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
JAM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
JOR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
JPN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.8731203346435397
KAZ,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
KEN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
KGZ,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
KIR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
KOR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.3369874869279866
KSA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
KUW,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
LAO,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
LAT,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.1202024208767564
LBA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
LBR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
LCA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
LES,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
LIB,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
LIE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
LTU,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
LUX,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.440481771302874
MAD,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MAR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.1236882910821823
MAS,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MAW,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MDA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MDV,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MEX,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.1678626807543903
MGL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MHL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MKD,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MLI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MLT,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MNE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MON,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MOZ,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MRI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MTN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
MYA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
NAM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
NCA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
NED,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.3136381666726767
NEP,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
NGR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.1236882910821823
NIG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
NOR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
NRU,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
NZL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2421477768562258
OMA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
PAK,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
PAN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
PAR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.088348779344416
PER,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2524250838411886
PHI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
PLE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
PLW,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
PNG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
POL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,1.0544156359309078
POR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.088348779344416
PRK,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
PUR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0841416946137295
QAT,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ROU,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.384227038332552
RSA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.5266669070715084
RUS,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,1.8010529732068803
RWA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
