Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss
Ruth Gonzlez,Gymnastics,Gymnastics Women's Team All-Around,ESP,1992.0,No medal,6.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07501459428496703,0.36435147320404804,0.0
Ruth Gonzlez,Gymnastics,Gymnastics Women's Uneven Bars,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08492163249310375,0.36046172283565725,0.0
Ruth Hunkeler,Equestrian,"Equestrian Mixed Dressage, Individual",SUI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09320398875367034,0.22598935071569293,0.0
Ruth Hunkeler,Equestrian,"Equestrian Mixed Dressage, Team",SUI,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07191571560240911,0.06594864932438207,0.0
Ruth Morris,Athletics,Athletics Women's 200 metres,ISV,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09808297739058452,0.4042829467249202,0.0
Ruth Morris,Athletics,Athletics Women's 400 metres,ISV,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07802846364847178,0.19206949101171655,0.0
Ruth Nve,Athletics,Athletics Women's 200 metres,GEQ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07239875491663313,0.3557951135244905,0.0
Ruth Nve,Athletics,Athletics Women's 400 metres,GEQ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07525946081896655,0.4571395087589331,0.0
Ruth Souza,Basketball,Basketball Women's Basketball,BRA,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05846036191966484,0.2568121604685881,0.0
Ruxandra (-ilie),Tennis,Tennis Women's Doubles,ROU,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.052050966377943764,0.48942247303586217,0.0
Ryan Birch,Judo,Judo Men's Half-Middleweight,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06784177317568466,0.14534414985715136,0.0
Ryohei Koba,Shooting,"Shooting Men's Air Rifle, 10 metres",JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09672812263614418,0.22806682798797107,0.0
Ryohei Koba,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09461026527254482,0.08978197081166822,0.0
Ryohei Koba,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",JPN,1992.0,Bronze,1.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.07462822060595628,0.12658943390345606,0.0
Ryoji Isaoka,Weightlifting,Weightlifting Men's Light-Heavyweight,JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07701160144298172,0.19955667172067088,0.0
Ryoko Fujimoto,Judo,Judo Women's Middleweight,JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06563965273496356,0.3196015269958577,0.0
Ryoko Tamura-tani,Judo,Judo Women's Extra-Lightweight,JPN,1992.0,Silver,1.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.06762278426744128,0.49404660002752643,0.0
Ryszard Sobczak,Fencing,"Fencing Men's Foil, Team",POL,1992.0,Bronze,5.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.08566900332795746,0.14205938691420256,0.0
Ryszard Staniek,Football,Football Men's Football,POL,1992.0,Silver,16.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.08910549210476561,0.4003087713710191,0.0
Ryszard Wolny,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",POL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06169712217345769,0.16207685419116996,0.0
Ryu Myong-hong,Shooting,"Shooting Men's Air Pistol, 10 metres",PRK,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07173099459883228,0.1107769300562948,0.0
Ryu Myong-hong,Shooting,"Shooting Men's Free Pistol, 50 metres",PRK,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08288287414878254,0.37971729785343017,0.0
Ryu Ok-hyon,Athletics,Athletics Men's Marathon,PRK,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09111400474623127,0.09377019235065748,0.0
Ryu Un-sil,Diving,Diving Women's Platform,PRK,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08734091411921685,0.39228618546625466,0.0
Ryuzo Okuno,Equestrian,"Equestrian Mixed Jumping, Individual",JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07990844826647546,0.2593132967559349,0.0
Ryuzo Okuno,Equestrian,"Equestrian Mixed Jumping, Team",JPN,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07672841739505934,0.22231278158902695,0.0
Saad Ali,Athletics,Athletics Men's Marathon,BRN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07706314503755046,0.3565984060876925,0.0
Saard Panyawan,Sailing,Sailing Men's Windsurfer,THA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07239942455958795,0.4900638871875038,0.0
Saber Hasan,Cycling,Cycling Men's 100 kilometres Team Time Trial,BRN,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.051946754951062823,0.19129165235143686,0.0
Saber Hasan,Cycling,"Cycling Men's Road Race, Individual",BRN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09128527123536113,0.1638540891400883,0.0
Sabina Fuchs,Shooting,"Shooting Women's Air Rifle, 10 metres",SUI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06131892278880713,0.4920447752112085,0.0
Sabina Fuchs,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",SUI,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07574744667801676,0.3424918290418369,0.0
Sabina Telensk,Rowing,Rowing Women's Coxed Eights,TCH,1992.0,No medal,9.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09550194091519086,0.48365505323200286,0.0
Sabine (-fuchs),Athletics,Athletics Women's 100 metres,AUT,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0756224505662425,0.2300184789770069,0.0
Sabine (-fuchs),Athletics,Athletics Women's 200 metres,AUT,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05128834735090055,0.16830407078463316,0.0
Sabine (-haubourdin),Tennis,Tennis Women's Singles,BEL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.056524476670110076,0.31762964682230993,0.0
Sabine (-jauchstetter),Athletics,Athletics Women's 800 metres,GER,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07219724501709579,0.2021437905857552,0.0
Sabine (rieger-),Athletics,Athletics Women's 200 metres,GER,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05675317224757649,0.3171570055223256,0.0
Sabine (rieger-),Athletics,Athletics Women's 4 x 100 metres Relay,GER,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07562761130398528,0.14233009396758312,0.0
Sabine -bothe),Handball,Handball Women's Handball,GER,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05277407386474611,0.11363424564750356,0.0
Sabine Bau,Fencing,"Fencing Women's Foil, Individual",GER,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08109532904940936,0.4652257277188159,0.0
Sabine Bau,Fencing,"Fencing Women's Foil, Team",GER,1992.0,Silver,5.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.0802042265030692,0.2904161386002373,0.0
Sabine Braun,Athletics,Athletics Women's Heptathlon,GER,1992.0,Bronze,1.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.0836459419194818,0.4744251908658977,0.0
Sabine Goetschy-kleinhenz,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",FRA,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09866615766077524,0.4812191903618314,0.0
Sabine Goetschy-kleinhenz,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",FRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09726859537104934,0.4052225500615785,0.0
Sachiko Yamashita,Athletics,Athletics Women's Marathon,JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09529191186736205,0.483656030711358,0.0
Sad Najem,Boxing,Boxing Men's Welterweight,FRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.060474973650209825,0.4543353100512166,0.0
Sad Rokbi,Football,Football Men's Football,MAR,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06459803199711331,0.2730439350866847,0.0
Sad Tango,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",MAR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.071788085743812,0.17093083273258025,0.0
Sadik Mujki,Rowing,Rowing Men's Coxless Fours,SLO,1992.0,Bronze,4.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.06490539928332989,0.11847945855911421,0.0
Said El-agimi,Judo,Judo Men's Half-Lightweight,LBA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.061893698565058004,0.4361849911663543,0.0
Sakae Osaki,Athletics,"Athletics Men's 10,000 metres",JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09394798912917025,0.42013204425293693,0.0
Sakari Paasonen,Shooting,"Shooting Men's Air Pistol, 10 metres",FIN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08715577144814224,0.40967647227094584,0.0
Sakari Paasonen,Shooting,"Shooting Men's Free Pistol, 50 metres",FIN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07976127660508416,0.10042470932261915,0.0
Sakor Rodet,Judo,Judo Men's Half-Lightweight,CHA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06612787064592028,0.22928498266163266,0.0
Salah Al-humaidi,Judo,Judo Men's Extra-Lightweight,YEM,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09764115298837835,0.12963650721989406,0.0
Salah Qoqache,Athletics,Athletics Men's Marathon,MAR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08614194953278792,0.1433953300656031,0.0
Salah Rekik,Judo,Judo Men's Half-Middleweight,TUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07115369296381012,0.08974808982872606,0.0
Salammah Al-enazy,Football,Football Men's Football,KUW,1992.0,No medal,19.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09223219778444153,0.10586692137416634,0.0
Saleerat Srimek,Athletics,Athletics Women's 4 x 400 metres Relay,THA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08402069112898616,0.22884258831371523,0.0
Saleh Al-qobaissi,Cycling,Cycling Men's 100 kilometres Team Time Trial,KSA,1992.0,No medal,3.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0585203302241357,0.07843598580973093,0.0
Saleh Al-qobaissi,Cycling,"Cycling Men's Road Race, Individual",KSA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08651706901217679,0.46674648769972343,0.0
Saleh Khadim,Weightlifting,Weightlifting Men's Light-Heavyweight,IRQ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06885292688069812,0.282661252457822,0.0
Saleumphone Sopraseut,Athletics,Athletics Men's 20 kilometres Walk,LAO,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0732182173534846,0.3098979147310791,0.0
Salih Hassan,Rowing,Rowing Men's Coxless Fours,GBR,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07588901050431245,0.4411732104832287,0.0
Salima (-dahmani),Judo,Judo Women's Extra-Lightweight,ALG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08607875905687687,0.08720195963930269,0.0
Sally (-bell),Hockey,Hockey Women's Hockey,AUS,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.056445928690749776,0.3650540765042104,0.0
Sally (-bigg),Athletics,Athletics Women's 4 x 400 metres Relay,GBR,1992.0,Bronze,4.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.052763931183399906,0.37541836354234354,0.0
Sally (-bigg),Athletics,Athletics Women's 400 metres Hurdles,GBR,1992.0,Gold,1.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.075304070826049,0.38696893208660355,0.0
Sally (-mcdiarmid),Athletics,Athletics Women's Marathon,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08964801278762621,0.25838521385047725,0.0
Sally (-mckenzie),Cycling,"Cycling Women's Road Race, Individual",GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06782906577958206,0.2518406086168084,0.0
Sally Eastall,Athletics,Athletics Women's Marathon,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07997424337830833,0.09736223767397188,0.0
Sally Mcdonald,Tennis,Tennis Women's Doubles,ZIM,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09419080657955453,0.4113148992224794,0.0
Salvador Agera,Water Polo,Water Polo Men's Water Polo,ESP,1992.0,Silver,12.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.09646480310436185,0.4292033083339219,0.0
Salvador Medina,Swimming,Swimming Men's 100 metres Backstroke,HON,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07673476423826502,0.22193414148834495,0.0
Salvador Medina,Swimming,Swimming Men's 100 metres Butterfly,HON,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06882058391737368,0.3199097821399596,0.0
Salvador Medina,Swimming,Swimming Men's 200 metres Backstroke,HON,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05979440179194802,0.31007510155786433,0.0
Salvatore Antibo,Athletics,"Athletics Men's 10,000 metres",ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.052000659070602785,0.05748965547174703,0.0
Salvatore Antibo,Athletics,"Athletics Men's 5,000 metres",ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08456430956501597,0.1446465533105878,0.0
Salvatore Bettiol,Athletics,Athletics Men's Marathon,ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09204452159510895,0.2521654225537472,0.0
Salvatore Campanella,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08660671995233665,0.08662587104304922,0.0
Salvatore Matrecano,Football,Football Men's Football,ITA,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0676836504653976,0.3335529202191029,0.0
Sam Shepherd,Basketball,Basketball Men's Basketball,VEN,1992.0,No medal,10.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07009929515908395,0.2706631227478191,0.0
Samantha Ferrari,Gymnastics,Gymnastics Women's Individual,ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.054608921176646105,0.468497910371268,0.0
Samantha Foggo,Swimming,Swimming Women's 400 metres Freestyle,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07427444645322079,0.0783258836319859,0.0
Samantha Foggo,Swimming,Swimming Women's 800 metres Freestyle,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06676318289647298,0.1275330870822322,0.0
Samantha Purvis,Swimming,Swimming Women's 100 metres Butterfly,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07945297926030379,0.07826341545979343,0.0
Samantha Purvis,Swimming,Swimming Women's 200 metres Butterfly,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07770240141972966,0.2877560052062846,0.0
Samantha Riley,Swimming,Swimming Women's 100 metres Breaststroke,AUS,1992.0,Bronze,1.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.07023683738063993,0.40853947925716794,0.0
Samantha Riley,Swimming,Swimming Women's 200 metres Breaststroke,AUS,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06150715299325157,0.11393523032831832,0.0
Samantha Riley,Swimming,Swimming Women's 4 x 100 metres Medley Relay,AUS,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07393538390093282,0.15897576916053874,0.0
Samantha Smith,Tennis,Tennis Women's Doubles,GBR,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05865501327487865,0.4697978316675946,0.0
Samantha Smith,Tennis,Tennis Women's Singles,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0610993629787874,0.46475769815829565,0.0
Samarn Jongsuk,Shooting,"Shooting Men's Air Rifle, 10 metres",THA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09656556565136108,0.17078824130495396,0.0
Samba Fall,Athletics,Athletics Men's 400 metres,MTN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05473596990950122,0.2336375201641293,0.0
Sami Al-abdullah,Athletics,Athletics Men's 4 x 400 metres Relay,QAT,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08083973048123037,0.4430735532224944,0.0
Sami Al-baker,Fencing,"Fencing Men's Sabre, Individual",KSA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08117289283670337,0.1684180098236257,0.0
Sami Al-lanqawi,Football,Football Men's Football,KUW,1992.0,No medal,19.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0977822037826947,0.4818135706303048,0.0
Sami El-sheshini,Football,Football Men's Football,EGY,1992.0,No medal,17.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06378210521617536,0.3232445489617581,0.0
Sammi Adjei,Football,Football Men's Football,GHA,1992.0,Bronze,20.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.08122295527411155,0.2193420856901907,0.0
Samo Medved,Archery,Archery Men's Individual,SLO,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06994366765444078,0.21854243618444374,0.0
Samson Kitur,Athletics,Athletics Men's 4 x 400 metres Relay,KEN,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0565694397181936,0.1172680454519512,0.0
Samson Kitur,Athletics,Athletics Men's 400 metres,KEN,1992.0,Bronze,1.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.08498668455777786,0.07154285729586823,0.0
Samuel Barathay,Rowing,Rowing Men's Quadruple Sculls,FRA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08342398366472797,0.3662532390334487,0.0
Samuel Boateng,Athletics,Athletics Men's 200 metres,GHA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07107198606307527,0.17608629189867425,0.0
Samuel Boateng,Athletics,Athletics Men's 4 x 100 metres Relay,GHA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08287824798759279,0.3685012129467557,0.0
Samuel Kuffour,Football,Football Men's Football,GHA,1992.0,Bronze,20.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.08941410883306178,0.47537477352673996,0.0
Samuel Kumah,Football,Football Men's Football,GHA,1992.0,Bronze,20.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.052286995883460426,0.11616668437511984,0.0
Samuel Matete,Athletics,Athletics Men's 400 metres Hurdles,ZAM,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09037430501114672,0.07041046360203843,0.0
Samuel Nchinda-kaya,Athletics,Athletics Men's 100 metres,CMR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06099016288706087,0.10201128219677721,0.0
Samuel Nchinda-kaya,Athletics,Athletics Men's 200 metres,CMR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07786144584937725,0.30783716467473116,0.0
Samuel Patten,Rowing,Rowing Men's Coxed Eights,AUS,1992.0,No medal,9.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06724906180969308,0.09939792428433879,0.0
Samuel Pera,Weightlifting,Weightlifting Men's Heavyweight I,COK,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.062296729917598444,0.2238341956760902,0.0
Sanda (-nicolae),Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",ROU,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06360651150575589,0.37670013697441734,0.0
Sanda (-nicolae),Canoeing,"Canoeing Women's Kayak Fours, 500 metres",ROU,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09780781020586138,0.24108669070167998,0.0
Sanda (-nicolae),Canoeing,"Canoeing Women's Kayak Singles, 500 metres",ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09492593605604306,0.0713002034127448,0.0
Sandagsrengiin Erdenebat,Boxing,Boxing Men's Featherweight,MGL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.057816073701334056,0.2321041170798659,0.0
Sandeep Byala,Judo,Judo Men's Half-Lightweight,IND,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08998146028517914,0.36281964209034145,0.0
Sandeep Kumar,Boxing,Boxing Men's Light-Welterweight,IND,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0733565756238557,0.4293517582536161,0.0
Sandor Gyrffy,Handball,Handball Men's Handball,HUN,1992.0,No medal,15.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07301565749118916,0.08996663561499127,0.0
Sandra (miller-),Athletics,Athletics Women's 400 metres Hurdles,USA,1992.0,Silver,1.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.054388834380598716,0.30189458209978,0.0
Sandra Bacher,Judo,Judo Women's Half-Heavyweight,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05955833997348093,0.3901121481358827,0.0
Sandra Cam,Swimming,Swimming Women's 200 metres Freestyle,BEL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09697974866797346,0.36780374746191113,0.0
Sandra Cam,Swimming,Swimming Women's 400 metres Freestyle,BEL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06379179764183388,0.3175903460211881,0.0
Sandra Cam,Swimming,Swimming Women's 800 metres Freestyle,BEL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09139639509874255,0.21480701663677365,0.0
Sandra Cecchini,Tennis,Tennis Women's Singles,ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06662175054272311,0.12280468463075772,0.0
Sandra Dimbour,Badminton,Badminton Women's Singles,FRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.061597588826499745,0.28730463167630094,0.0
Sandra Douglas,Athletics,Athletics Women's 4 x 400 metres Relay,GBR,1992.0,Bronze,4.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.08804906225351833,0.073525045526207,0.0
Sandra Douglas,Athletics,Athletics Women's 400 metres,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08238797742028248,0.14706407532913368,0.0
Sandra Godinho,Judo,Judo Women's Half-Heavyweight,POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07727477380976285,0.22450823031673955,0.0
Sandra Greaves,Judo,Judo Women's Middleweight,CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0998822005844372,0.3015744874530873,0.0
Sandra Heinlein,Fencing,"Fencing Women's Foil, Individual",ARG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.055871345085693046,0.12258481498462334,0.0
Sandra Levy,Hockey,Hockey Women's Hockey,CAN,1992.0,No medal,15.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0828309556545353,0.2342451880056719,0.0
Sandra Lister,Hockey,Hockey Women's Hockey,GBR,1992.0,Bronze,16.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.0773199033062097,0.11993905204672599,0.0
Sandra Moreno,Athletics,Athletics Women's 4 x 400 metres Relay,BOL,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0697365172534149,0.20748715532559503,0.0
Sandra Troop,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",GBR,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09501398859736208,0.48690017960407744,0.0
Sandra Vlker,Swimming,Swimming Women's 100 metres Backstroke,GER,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06229271047747987,0.1857855831835008,0.0
Sandra Wiegers,Volleyball,Volleyball Women's Volleyball,NED,1992.0,No medal,11.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08339417029618992,0.25874397246142056,0.0
Sandrine Fricot,Athletics,Athletics Women's High Jump,FRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09855954112462237,0.40821966923083425,0.0
Sandro Chikhladze,Equestrian,"Equestrian Mixed Three-Day Event, Individual",EUN,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07116002549931756,0.44122569403148937,0.0
Sandro Chikhladze,Equestrian,"Equestrian Mixed Three-Day Event, Team",EUN,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07644497075237093,0.18210595911377164,0.0
Sandro Cuomo,Fencing,"Fencing Men's epee, Individual",ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08841535506183612,0.44563439401580096,0.0
Sandro Cuomo,Fencing,"Fencing Men's epee, Team",ITA,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0874951021877668,0.14830503774021753,0.0
Sandro Montefusco,Sailing,Sailing Men's Two Person Dinghy,ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0992664605352198,0.2161899211727093,0.0
Sandro Olmos,Judo,Judo Men's Middleweight,ARG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06841711626025934,0.11327953165459334,0.0
Sandro Resegotti,Fencing,"Fencing Men's epee, Team",ITA,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08197106764164808,0.3504455907202319,0.0
Sangita Mehta,Judo,Judo Women's Heavyweight,IND,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09631929059383089,0.40559249282208926,0.0
