NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
NGR,Wrestling,"Wrestling Women's Middleweight, Freestyle",0.0,0.0,0.0,0.1072269960587451
NIG,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.0,0.1072269960587451
NIG,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.0625240614018542
NIG,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.0
NIG,Athletics,Athletics Men's 400 metres,0.0,0.0,0.0,0.6033472372984787
NIG,Athletics,Athletics Men's 400 metres Hurdles,0.0,0.0,0.0,0.1276001253099067
NIG,Athletics,Athletics Men's Marathon,0.0,0.0,0.0,0.0
NIG,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.1072269960587451
NIG,Athletics,Athletics Women's 400 metres,0.0,0.0,0.0,0.767726222256535
NIG,Athletics,"Athletics Women's 5,000 metres",0.0,0.0,0.0,0.0
NIG,Athletics,Men's 100m,0.0,0.0,0.0,0.0
NIG,Athletics,Women's 100m,0.0,0.0,0.0,0.3126151488593153
NIG,Athletics,Women's 200m,0.0,0.0,0.0,0.0
NOR,Archery,Archery Men's Individual,0.0,0.0,0.0,0.0735577192962991
NOR,Archery,Archery Men's Team,0.0,0.0,0.0,0.036778859648149566
NOR,Archery,Archery Women's Individual,0.0,0.0,0.0,0.0257452017537047
NOR,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.0,0.7105742333572237
NOR,Athletics,"Athletics Men's 10,000 metres",0.0,0.0,0.0,0.0
NOR,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.0750588972411216
NOR,Athletics,Athletics Men's 20 kilometres Walk,0.0,0.0,0.0,0.0750588972411216
NOR,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.1375829586429759
NOR,Athletics,"Athletics Men's 3,000 metres Steeplechase",0.0,0.0,0.0,0.0257452017537047
NOR,Athletics,Athletics Men's 400 metres Hurdles,0.0,0.0,0.0,0.6033472372984787
NOR,Athletics,"Athletics Men's 5,000 metres",0.0,0.0,0.0,0.0367788596481495
NOR,Athletics,Athletics Men's 50 kilometres Walk,0.0,0.0,0.0,0.7309473626083853
NOR,Athletics,Athletics Men's 800 metres,0.0,0.0,0.0,0.0
NOR,Athletics,Athletics Men's Decathlon,0.0,0.0,0.0,0.0893200877169346
NOR,Athletics,Athletics Men's Discus Throw,0.0,0.0,0.0,0.6290924390521833
NOR,Athletics,Athletics Men's Hammer Throw,0.0,0.0,0.0,0.1072269960587451
NOR,Athletics,Athletics Men's High Jump,0.0,0.0,0.0,0.0
NOR,Athletics,Athletics Men's Javelin Throw,0.0,0.0,0.0,0.1308276578912749
NOR,Athletics,Athletics Men's Marathon,0.0,0.0,0.0,0.7105742333572237
NOR,Athletics,Athletics Men's Triple Jump,0.0,0.0,0.0,0.0625240614018542
NOR,Athletics,"Athletics Women's 1,500 metres",0.0,0.0,0.0,0.0525412280687851
NOR,Athletics,"Athletics Women's 10,000 metres",0.0,0.0,0.0,0.6401260969466281
NOR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.0750588972411216
NOR,Athletics,Athletics Women's 100 metres Hurdles,0.0,0.0,0.0,0.704151336293305
NOR,Athletics,Athletics Women's 20 kilometres Walk,0.0,0.0,0.0,0.0
NOR,Athletics,Athletics Women's 200 metres,0.0,0.0,0.0,0.1072269960587451
NOR,Athletics,"Athletics Women's 3,000 metres Steeplechase",0.0,0.0,0.0,0.6033472372984787
NOR,Athletics,Athletics Women's 400 metres Hurdles,0.0,0.0,0.0,0.6033472372984787
NOR,Athletics,"Athletics Women's 5,000 metres",0.0,0.0,0.0,0.1072269960587451
NOR,Athletics,Athletics Women's 800 metres,0.0,0.0,0.0,0.6033472372984787
NOR,Athletics,Athletics Women's Discus Throw,0.0,0.0,0.0,0.0
NOR,Athletics,Athletics Women's Heptathlon,0.0,0.0,0.0,0.0750588972411216
NOR,Athletics,Athletics Women's High Jump,0.0,0.0,0.0,0.1329721978124498
NOR,Athletics,Athletics Women's Javelin Throw,0.0,0.0,0.0,0.0
NOR,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,0.1533453270636114
NOR,Athletics,Men's 1500m,0.0,0.0,0.0,0.3126151488593153
NOR,Athletics,Men's 400m,0.0,0.0,0.0,0.3126151488593153
NOR,Athletics,Men's 400m Hurdles,0.0,0.0,0.0,0.0
NOR,Athletics,Men's 5000m,0.0,0.0,0.0,0.3126151488593153
NOR,Athletics,Men's 50km Race Walk,0.0,0.0,0.0,0.0
NOR,Athletics,Men's 800m,0.0,0.0,0.0,0.3126151488593153
NOR,Athletics,Men's Decathlon,0.0,0.0,0.0,0.6252302977186307
NOR,Athletics,Men's Discus Throw,0.0,0.0,0.0,0.0
NOR,Athletics,Men's Hammer Throw,0.0,0.0,0.0,0.3126151488593153
NOR,Athletics,Men's Marathon,0.0,0.0,0.0,0.3126151488593153
NOR,Athletics,Men's Pole Vault,0.0,0.0,0.0,0.6252302977186307
NOR,Athletics,Men's Shot Put,0.0,0.0,0.0,0.3126151488593153
NOR,Athletics,"Women's 10,000m",0.0,0.0,0.0,0.0
NOR,Athletics,Women's 4 x 400m Relay,0.0,0.0,0.0,1.875690893155892
NOR,Athletics,Women's 400m,0.0,0.0,0.0,0.3126151488593153
NOR,Athletics,Women's 400m Hurdles,0.0,0.0,0.0,0.0
NOR,Athletics,Women's 5000m,0.0,0.0,0.0,0.0
NOR,Athletics,Women's 800m,0.0,0.0,0.0,0.0
NOR,Athletics,Women's Hammer Throw,0.0,0.0,0.0,0.3126151488593153
NOR,Athletics,Women's Javelin Throw,0.0,0.0,0.0,0.3126151488593153
NOR,Athletics,Women's Pole Vault,0.0,0.0,0.0,0.0
NOR,Badminton,Badminton Men's Singles,0.0,0.0,0.0,0.0525412280687851
NOR,Badminton,Badminton Women's Singles,0.0,0.0,0.0,0.1072269960587451
NOR,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,0.0,0.0,0.0,0.1541924203324755
NOR,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,0.0,0.0,0.0,0.10508245613757025
NOR,Beach Volleyball,Men,0.0,0.0,0.0,0.0
NOR,Beach Volleyball,Men Team,0.0,0.0,0.0,0.0
NOR,Boxing,Boxing Men's Light-Middleweight,0.0,0.0,0.0,0.0257452017537047
NOR,Boxing,Men's +92kg,0.0,0.0,0.0,0.0
NOR,Boxing,Women's 75kg,0.0,0.0,0.0,0.0
NOR,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",0.0,0.0,0.0,0.0367788596481495
NOR,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",0.0,0.0,0.0,0.0367788596481495
NOR,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0.0,0.0,0.0,0.03677885964814955
NOR,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",0.0,0.0,0.0,0.03677885964814955
NOR,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",0.0,0.0,0.0,0.06515112280529355
NOR,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0.0,0.0,0.0,0.0525412280687851
NOR,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",0.0,0.0,0.0,0.0525412280687851
NOR,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",0.0,0.0,0.0,0.0
NOR,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",0.0,0.0,0.0,0.0
NOR,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.1072269960587451
NOR,Canoeing,Men's Kayak Single 1000m,0.0,0.0,0.0,0.0
NOR,Canoeing,Women's Kayak Double 500m,0.0,0.0,0.0,0.0
NOR,Canoeing,Women's Kayak Four 500m,0.0,0.0,0.0,0.0
NOR,Canoeing,Women's Kayak Single 500m,0.0,0.0,0.0,0.3126151488593153
NOR,Cycling,Cycling Men's 100 kilometres Team Time Trial,0.0,0.0,0.0,0.0
NOR,Cycling,Cycling Men's BMX,0.0,0.0,0.0,0.6033472372984787
NOR,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",0.0,0.0,0.0,0.0
NOR,Cycling,Cycling Men's Individual Time Trial,0.0,0.0,0.0,0.1965470837756797
NOR,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.0367788596481495
NOR,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,1.2841421579750578
NOR,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",0.0,0.0,0.0,0.0257452017537047
NOR,Cycling,Cycling Women's Individual Time Trial,0.0,0.0,0.0,0.6926673250154132
NOR,Cycling,"Cycling Women's Mountainbike, Cross-Country",0.0,0.0,0.0,0.1118377568892712
NOR,Cycling,Cycling Women's Points Race,0.0,0.0,0.0,0.0
NOR,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,0.9307219789654332
NOR,Diving,Diving Men's Platform,0.0,0.0,0.0,0.1072269960587451
NOR,Diving,Diving Men's Springboard,0.0,0.0,0.0,0.0
NOR,Diving,Women's 10m Platform,0.0,0.0,0.0,0.0
NOR,Diving,Women's 3m Springboard,0.0,0.0,0.0,0.3126151488593153
NOR,Equestrian,Dressage Individual,0.0,0.0,0.0,0.3126151488593153
NOR,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,0.0,0.1072269960587451
NOR,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,0.3002355889644864
NOR,Equestrian,"Equestrian Mixed Jumping, Team",0.0,0.0,0.0,0.0750588972411216
NOR,Equestrian,Jumping Individual,0.0,0.0,0.0,0.3126151488593153
NOR,Football,Football Women's Football,0.0,0.0,0.0,0.10742252763979346
NOR,Gymnastics,Gymnastics Men's Floor Exercise,0.0,0.0,0.0,0.6290924390521833
NOR,Gymnastics,Gymnastics Men's Horizontal Bar,0.0,0.0,0.0,0.6290924390521833
NOR,Gymnastics,Gymnastics Men's Horse Vault,0.0,0.0,0.0,0.0257452017537047
NOR,Gymnastics,Gymnastics Men's Individual All-Around,0.0,0.0,0.0,0.6290924390521833
NOR,Gymnastics,Gymnastics Men's Parallel Bars,0.0,0.0,0.0,0.6290924390521833
NOR,Gymnastics,Gymnastics Men's Pommelled Horse,0.0,0.0,0.0,0.6290924390521833
NOR,Gymnastics,Gymnastics Men's Rings,0.0,0.0,0.0,0.6290924390521833
NOR,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,0.0
NOR,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,0.0
NOR,Gymnastics,Gymnastics Women's Horse Vault,0.0,0.0,0.0,0.0
NOR,Gymnastics,Gymnastics Women's Individual All-Around,0.0,0.0,0.0,0.0
NOR,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,0.0
NOR,Gymnastics,Men's Horizontal Bar,0.0,0.0,0.0,0.0
NOR,Gymnastics,Men's Parallel Bars,0.0,0.0,0.0,0.0
NOR,Gymnastics,Men's Pommel Horse,0.0,0.0,0.0,0.0
NOR,Gymnastics,Men's Rings,0.0,0.0,0.0,0.0
NOR,Gymnastics,Women's Uneven Bars,0.0,0.0,0.0,0.0
NOR,Handball,Handball Women's Handball,0.0,0.0,0.0,0.41729223395607257
NOR,Handball,Men,0.0,0.0,0.0,0.0
NOR,Handball,Men Team,0.0,0.0,0.0,0.0
NOR,Handball,Women,0.0,0.0,0.0,0.0
NOR,Handball,Women Team,0.0,0.0,0.0,0.0
NOR,Judo,Judo Men's Half-Lightweight,0.0,0.0,0.0,0.0
NOR,Rowing,Lightweight Men's Double Sculls,0.0,0.0,0.0,0.0
NOR,Rowing,Lightweight Men's Double Sculls Team,0.0,0.0,0.0,0.0
NOR,Rowing,Men's Double Sculls,0.0,0.0,0.0,0.0
NOR,Rowing,Men's Quadruple Sculls,0.0,0.0,0.0,0.0
NOR,Rowing,Men's Quadruple Sculls Team,0.0,0.0,0.0,0.0
NOR,Rowing,Men's Single Sculls,0.0,0.0,0.0,0.0
NOR,Rowing,Rowing Men's Coxless Fours,0.0,0.0,0.0,0.06252406140185428
NOR,Rowing,Rowing Men's Coxless Pairs,0.0,0.0,0.0,0.0
NOR,Rowing,Rowing Men's Double Sculls,0.0,0.0,0.0,0.22229228552938454
NOR,Rowing,Rowing Men's Lightweight Double Sculls,0.0,0.0,0.0,0.1072269960587451
NOR,Rowing,Rowing Men's Quadruple Sculls,0.0,0.0,0.0,0.0
NOR,Rowing,Rowing Men's Single Sculls,0.0,0.0,0.0,0.6816336671209684
NOR,Rowing,Rowing Women's Double Sculls,0.0,0.0,0.0,0.0257452017537047
NOR,Rowing,Women's Double Sculls,0.0,0.0,0.0,0.0
NOR,Sailing,Men's Dinghy,0.0,0.0,0.0,0.0
NOR,Sailing,Men's One Person Dinghy (Heavyweight) - Finn,0.0,0.0,0.0,0.0
NOR,Sailing,Men's One Person Dinghy - Laser,0.0,0.0,0.0,0.0
NOR,Sailing,Men's Windsurfer - RS:X,0.0,0.0,0.0,0.0
NOR,Sailing,Mixed Multihull - Nacra 17 Foiling Team,0.0,0.0,0.0,0.0
NOR,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.0750588972411216
NOR,Sailing,Sailing Men's One Person Heavyweight Dinghy,0.0,0.0,0.0,0.6033472372984787
NOR,Sailing,Sailing Men's Two Person Dinghy,0.0,0.0,0.0,0.0
NOR,Sailing,Sailing Men's Two Person Keelboat,0.0,0.0,0.0,1.300479019254752
NOR,Sailing,Sailing Men's Windsurfer,0.0,0.0,0.0,0.1072269960587451
NOR,Sailing,Sailing Mixed Multihull,0.0,0.0,0.0,0.0
NOR,Sailing,Sailing Mixed One Person Dinghy,0.0,0.0,0.0,0.0
NOR,Sailing,Sailing Mixed Skiff,0.0,0.0,0.0,0.712815683974545
NOR,Sailing,Sailing Mixed Three Person Keelboat,0.0,0.0,0.0,0.0257452017537047
NOR,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,0.0,0.0,0.0,0.0
NOR,Sailing,Sailing Women's One Person Dinghy,0.0,0.0,0.0,0.8481571920001998
NOR,Sailing,Sailing Women's Skiff,0.0,0.0,0.0,0.0
NOR,Sailing,Sailing Women's Three Person Keelboat,0.0,0.0,0.0,0.050039264827414394
NOR,Sailing,Sailing Women's Two Person Dinghy,0.0,0.0,0.0,0.0993029210500038
NOR,Sailing,Sailing Women's Windsurfer,0.0,0.0,0.0,0.6558884653672638
NOR,Sailing,Women's Dinghy,0.0,0.0,0.0,0.0
NOR,Sailing,Women's One Person Dinghy - Laser Radial,0.0,0.0,0.0,0.0
NOR,Sailing,Women's Skiff,0.0,0.0,0.0,0.0
NOR,Sailing,Women's Skiff - 49er  Team,0.0,0.0,0.0,0.0
NOR,Sailing,Women's Windsurfing,0.0,0.0,0.0,0.0
NOR,Shooting,10m Air Rifle Men,0.0,0.0,0.0,0.3126151488593153
NOR,Shooting,10m Air Rifle Mixed Team,0.0,0.0,0.0,0.31261514885931535
NOR,Shooting,10m Air Rifle Women,0.0,0.0,0.0,0.3126151488593153
NOR,Shooting,50m Rifle 3 Positions Men,0.0,0.0,0.0,0.3126151488593153
NOR,Shooting,50m Rifle 3 Positions Women,0.0,0.0,0.0,0.0
NOR,Shooting,"Shooting Men's Air Pistol, 10 metres",0.0,0.0,0.0,0.0257452017537047
NOR,Shooting,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,0.0,0.9232160892413211
NOR,Shooting,"Shooting Men's Free Pistol, 50 metres",0.0,0.0,0.0,0.0257452017537047
NOR,Shooting,"Shooting Men's Running Target, 10 metres",0.0,0.0,0.0,0.0
NOR,Shooting,Shooting Men's Skeet,0.0,0.0,0.0,0.1276001253099067
NOR,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,0.0,0.9296389863052402
NOR,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.5462583966592369
NOR,Shooting,Shooting Mixed Skeet,0.0,0.0,0.0,0.0
NOR,Shooting,"Shooting Women's Air Rifle, 10 metres",0.0,0.0,0.0,0.2573447905409883
NOR,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.2190647529480163
NOR,Shooting,Skeet Men,0.0,0.0,0.0,0.0
NOR,Swimming,Men's 100m Breaststroke,0.0,0.0,0.0,0.0
NOR,Swimming,Men's 100m Butterfly,0.0,0.0,0.0,0.0
NOR,Swimming,Men's 1500m Freestyle,0.0,0.0,0.0,0.0
NOR,Swimming,Men's 200m Butterfly,0.0,0.0,0.0,0.0
NOR,Swimming,Men's 200m Individual Medley,0.0,0.0,0.0,0.0
NOR,Swimming,Men's 400m Freestyle,0.0,0.0,0.0,0.0
NOR,Swimming,Men's 50m Freestyle,0.0,0.0,0.0,0.3126151488593153
NOR,Swimming,Men's 800m Freestyle,0.0,0.0,0.0,0.3126151488593153
NOR,Swimming,"Swimming Men's 1,500 metres Freestyle",0.0,0.0,0.0,0.6033472372984787
NOR,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.1072269960587451
NOR,Swimming,Swimming Men's 100 metres Breaststroke,0.0,0.0,0.0,0.0525412280687851
NOR,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.0,0.0
NOR,Swimming,Swimming Men's 200 metres Backstroke,0.0,0.0,0.0,0.0
NOR,Swimming,Swimming Men's 200 metres Breaststroke,0.0,0.0,0.0,0.0750588972411216
NOR,Swimming,Swimming Men's 200 metres Freestyle,0.0,0.0,0.0,0.6784061345396003
NOR,Swimming,Swimming Men's 200 metres Individual Medley,0.0,0.0,0.0,0.0750588972411216
NOR,Swimming,Swimming Men's 4 x 100 metres Medley Relay,0.0,0.0,0.0,0.0
NOR,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,0.0,0.0,0.0,0.0
NOR,Swimming,Swimming Men's 400 metres Freestyle,0.0,0.0,0.0,0.6784061345396003
NOR,Swimming,Swimming Women's 100 metres Breaststroke,0.0,0.0,0.0,0.0514904035074094
NOR,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.0750588972411216
NOR,Swimming,Swimming Women's 100 metres Freestyle,0.0,0.0,0.0,0.6290924390521833
NOR,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1008040989948263
NOR,Swimming,Swimming Women's 200 metres Butterfly,0.0,0.0,0.0,0.0750588972411216
NOR,Swimming,Swimming Women's 200 metres Freestyle,0.0,0.0,0.0,0.0
NOR,Swimming,Swimming Women's 200 metres Individual Medley,0.0,0.0,0.0,0.1008040989948263
NOR,Swimming,Swimming Women's 400 metres Freestyle,0.0,0.0,0.0,0.0
NOR,Swimming,Swimming Women's 400 metres Individual Medley,0.0,0.0,0.0,0.0750588972411216
NOR,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.6290924390521833
NOR,Swimming,Swimming Women's 800 metres Freestyle,0.0,0.0,0.0,0.0
NOR,Swimming,Women's 100m Backstroke,0.0,0.0,0.0,0.0
NOR,Swimming,Women's 200m Backstroke,0.0,0.0,0.0,0.0
NOR,Tennis,Men's Singles,0.0,0.0,0.0,0.3126151488593153
NOR,Tennis,Tennis Men's Doubles,0.0,0.0,0.0,0.0
NOR,Tennis,Tennis Men's Singles,0.0,0.0,0.0,0.0
NOR,Weightlifting,Weightlifting Men's Super-Heavyweight,0.0,0.0,0.0,0.0257452017537047
NOR,Weightlifting,Weightlifting Women's Middleweight,0.0,0.0,0.0,0.0750588972411216
NOR,Weightlifting,Women's 81kg,0.0,0.0,0.0,0.0
NOR,Wrestling,Women's Freestyle 62kg,0.0,0.0,0.0,0.3126151488593153
NOR,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",0.0,0.0,0.0,0.6033472372984787
NOR,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",0.0,0.0,0.0,0.0
NOR,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",0.0,0.0,0.0,0.0
NOR,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0,0.0,0.0,0.0367788596481495
NOR,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0.0,0.0,0.0,0.0750588972411216
NOR,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",0.0,0.0,0.0,0.0
NRU,Weightlifting,Weightlifting Men's Bantamweight,0.0,0.0,0.0,0.6290924390521833
NRU,Weightlifting,Weightlifting Men's Featherweight,0.0,0.0,0.0,0.0367788596481495
NRU,Weightlifting,Weightlifting Men's Lightweight,0.0,0.0,0.0,0.0525412280687851
NRU,Weightlifting,Weightlifting Men's Middle-Heavyweight,0.0,0.0,0.0,0.0257452017537047
NRU,Weightlifting,Weightlifting Men's Middleweight,0.0,0.0,0.0,0.0257452017537047
NRU,Weightlifting,Weightlifting Men's Super-Heavyweight,0.0,0.0,0.0,0.0525412280687851
NRU,Weightlifting,Weightlifting Women's Super-Heavyweight,0.0,0.0,0.0,0.0525412280687851
NRU,Weightlifting,Women's 76kg,0.0,0.0,0.0,0.0
NZL,Archery,Archery Men's Individual,0.0,0.0,0.0,0.0993029210500038
NZL,Archery,Archery Women's Individual,0.0,0.0,0.0,0.0
NZL,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.0,1.2849809044194471
NZL,Athletics,"Athletics Men's 10,000 metres",0.0,0.0,0.0,0.7184125267691179
NZL,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.0514904035074094
NZL,Athletics,Athletics Men's 20 kilometres Walk,0.0,0.0,0.0,0.6290924390521833
NZL,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.1522945025022357
NZL,Athletics,"Athletics Men's 5,000 metres",0.0,0.0,0.0,0.1533453270636114
NZL,Athletics,Athletics Men's 50 kilometres Walk,0.0,0.0,0.0,0.1329721978124498
NZL,Athletics,Athletics Men's 800 metres,0.0,0.0,0.0,0.0525412280687851
NZL,Athletics,Athletics Men's Decathlon,0.0,0.0,0.0,0.1329721978124498
NZL,Athletics,Athletics Men's Discus Throw,0.0,0.0,0.0,0.0367788596481495
NZL,Athletics,Athletics Men's High Jump,0.0,0.0,0.0,0.0367788596481495
NZL,Athletics,Athletics Men's Javelin Throw,0.0,0.0,0.0,0.0525412280687851
NZL,Athletics,Athletics Men's Marathon,0.0,0.0,0.0,0.1308276578912749
NZL,Athletics,Athletics Men's Pole Vault,0.0,0.0,0.0,0.0
NZL,Athletics,Athletics Men's Shot Put,0.0,0.0,0.0,1.2066944745969574
NZL,Athletics,"Athletics Women's 1,500 metres",0.0,0.0,0.0,0.7473530930053733
NZL,Athletics,Athletics Women's 10 kilometres Walk,0.0,0.0,0.0,0.0
NZL,Athletics,"Athletics Women's 10,000 metres",0.0,0.0,0.0,0.1008040989948263
NZL,Athletics,Athletics Women's 20 kilometres Walk,0.0,0.0,0.0,0.6033472372984787
NZL,Athletics,"Athletics Women's 5,000 metres",0.0,0.0,0.0,1.259235702665742
NZL,Athletics,Athletics Women's 800 metres,0.0,0.0,0.0,0.6290924390521833
NZL,Athletics,Athletics Women's Discus Throw,0.0,0.0,0.0,0.0257452017537047
NZL,Athletics,Athletics Women's Hammer Throw,0.0,0.0,0.0,0.0
NZL,Athletics,Athletics Women's Heptathlon,0.0,0.0,0.0,0.1822858932998667
NZL,Athletics,Athletics Women's Javelin Throw,0.0,0.0,0.0,0.0
NZL,Athletics,Athletics Women's Long Jump,0.0,0.0,0.0,0.0257452017537047
NZL,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,0.2348271213686519
NZL,Athletics,Athletics Women's Pole Vault,0.0,0.0,0.0,0.6558884653672638
NZL,Athletics,Athletics Women's Shot Put,0.0,0.0,0.0,0.0525412280687851
NZL,Athletics,Men's 1500m,0.0,0.0,0.0,0.0
NZL,Athletics,Men's 3000m Steeplechase,0.0,0.0,0.0,0.3126151488593153
NZL,Athletics,Men's 50km Race Walk,0.0,0.0,0.0,0.0
NZL,Athletics,Men's 800m,0.0,0.0,0.0,0.3126151488593153
NZL,Athletics,Men's Discus Throw,0.0,0.0,0.0,0.3126151488593153
NZL,Athletics,Men's High Jump,0.0,0.0,0.0,0.0
NZL,Athletics,Men's Marathon,0.0,0.0,0.0,0.0
NZL,Athletics,Men's Shot Put,0.0,0.0,0.0,0.3126151488593153
NZL,Athletics,Men's Triple Jump,0.0,0.0,0.0,0.3126151488593153
NZL,Athletics,"Women's 10,000m",0.0,0.0,0.0,0.0
NZL,Athletics,Women's 100m,0.0,0.0,0.0,0.3126151488593153
NZL,Athletics,Women's 1500m,0.0,0.0,0.0,0.3126151488593153
NZL,Athletics,Women's 5000m,0.0,0.0,0.0,0.0
NZL,Athletics,Women's Hammer Throw,0.0,0.0,0.0,0.0
NZL,Athletics,Women's Javelin Throw,0.0,0.0,0.0,0.3126151488593153
NZL,Athletics,Women's Marathon,0.0,0.0,0.0,0.3126151488593153
NZL,Athletics,Women's Pole Vault,0.0,0.0,0.0,0.937845446577946
NZL,Athletics,Women's Shot Put,0.0,0.0,0.0,0.0
NZL,Badminton,Badminton Men's Doubles,0.0,0.0,0.0,0.0
NZL,Badminton,Badminton Men's Singles,0.0,0.0,0.0,0.0750588972411216
NZL,Badminton,Badminton Mixed Doubles,0.0,0.0,0.0,0.2552002506198134
NZL,Badminton,Badminton Women's Doubles,0.0,0.0,0.0,0.0
NZL,Badminton,Badminton Women's Singles,0.0,0.0,0.0,0.0
NZL,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,0.0,0.0,0.0,0.0
NZL,Boxing,Boxing Men's Heavyweight,0.0,0.0,0.0,0.0257452017537047
NZL,Boxing,Boxing Men's Light-Heavyweight,0.0,0.0,0.0,0.0525412280687851
NZL,Boxing,Boxing Men's Light-Middleweight,0.0,0.0,0.0,0.0
NZL,Boxing,Boxing Men's Light-Welterweight,0.0,0.0,0.0,0.0
NZL,Boxing,Boxing Men's Super-Heavyweight,0.0,0.0,0.0,0.0367788596481495
NZL,Boxing,Boxing Women's Flyweight,0.0,0.0,0.0,0.0
NZL,Boxing,Boxing Women's Lightweight,0.0,0.0,0.0,0.0
NZL,Boxing,Men's Heavy (81-91kg),0.0,0.0,0.0,0.0
NZL,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0.0,0.0,0.0,0.1436841747187185
NZL,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",0.0,0.0,0.0,0.0
NZL,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",0.0,0.0,0.0,0.0
NZL,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0.0,0.0,0.0,0.6558884653672638
NZL,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",0.0,0.0,0.0,0.0525412280687851
NZL,Canoeing,"Canoeing Men's Kayak Singles, Slalom",0.0,0.0,0.0,0.1329721978124498
NZL,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",0.0,0.0,0.0,0.1072269960587451
NZL,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",0.0,0.0,0.0,0.6033472372984787
NZL,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",0.0,0.0,0.0,0.0
NZL,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.7856331305983453
NZL,Canoeing,"Canoeing Women's Kayak Singles, Slalom",0.0,0.0,0.0,0.0750588972411216
NZL,Canoeing,Men's Canoe Double 500m,0.0,0.0,0.0,0.0
NZL,Canoeing,Men's Kayak,0.0,0.0,0.0,0.0
NZL,Canoeing,Men's Kayak Cross,0.0,0.0,0.0,0.0
NZL,Canoeing,Men's Kayak Double 1000m Team,0.0,0.0,0.0,0.0
NZL,Canoeing,Men's Kayak Double 500m,0.0,0.0,0.0,0.0
