Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss,p_max_c,a_max_c,alpha_c,beta_c,t,result,real_medal,mapped_result,difference
Olga Novokshchenova,Synchronized Swimming,Synchronized Swimming Women's Team,RUS,1996.0,No medal,9.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5658799461564018,0.162132082833958,0.0,0.2499999999999999,0.5333338349911332,0.0687211070434488,0.0196821608542162,20.0,0.3154147574143713,0.3333333333333333,0.0,-0.3333333333333333
Yelena Azarova,Synchronized Swimming,Synchronized Swimming Women's Team,RUS,1996.0,No medal,9.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5321782308404412,0.3089306862499408,0.0,0.2499999999999999,0.5333338349911332,0.0687211070434488,0.0196821608542162,20.0,0.028527570086587,0.3333333333333333,0.0,-0.3333333333333333
Irina Palina,Table Tennis,Table Tennis Women's Singles,RUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.9366908887444487,0.0,0.0,0.0
Yelena Likhovtseva,Tennis,Tennis Women's Singles,RUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1543191024781681,0.1633772002140994,0.0,0.2499999999999999,0.6000004299923999,0.043776461379283,0.0146379929595021,20.0,0.1595788507729152,0.0,0.0,0.0
Aleksey Kazakov,Volleyball,Volleyball Men's Volleyball,RUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,6.409633892518456,0.0632406293300756,0.2157658248787943,0.0,2.0678950164878085,6.409633892518456,0.0632406293300756,0.2157658248787943,20.0,0.0854486543151599,0.16666666666666666,0.0,-0.16666666666666666
Igor Shulepov,Volleyball,Volleyball Men's Volleyball,RUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,6.409633892518456,0.0632406293300756,0.2157658248787943,0.0,2.0678950164878085,6.409633892518456,0.0632406293300756,0.2157658248787943,20.0,0.0854486543151599,0.16666666666666666,0.0,-0.16666666666666666
Konstantin Ushakov,Volleyball,Volleyball Men's Volleyball,RUS,1996.0,No medal,12.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8079533406612482,2.5638535570073824,0.0252962517320302,0.0863063299515177,24.0,0.5076532620366744,0.16666666666666666,0.0,-0.16666666666666666
Ruslan Olikhver,Volleyball,Volleyball Men's Volleyball,RUS,1996.0,No medal,12.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8079533406612482,2.5638535570073824,0.0252962517320302,0.0863063299515177,24.0,0.5076532620366744,0.16666666666666666,0.0,-0.16666666666666666
Sergey Tetyukhin,Volleyball,Volleyball Men's Volleyball,RUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,6.409633892518456,0.0632406293300756,0.2157658248787943,0.0,2.0678950164878085,6.409633892518456,0.0632406293300756,0.2157658248787943,20.0,0.0854486543151599,0.16666666666666666,0.0,-0.16666666666666666
Vadim Khamuttskikh,Volleyball,Volleyball Men's Volleyball,RUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,6.409633892518456,0.0632406293300756,0.2157658248787943,0.0,2.0678950164878085,6.409633892518456,0.0632406293300756,0.2157658248787943,20.0,0.0854486543151599,0.16666666666666666,0.0,-0.16666666666666666
Valery Goryushev,Volleyball,Volleyball Men's Volleyball,RUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,6.409633892518456,0.0632406293300756,0.2157658248787943,0.0,2.0678950164878085,6.409633892518456,0.0632406293300756,0.2157658248787943,20.0,0.0854486543151599,0.16666666666666666,0.0,-0.16666666666666666
Lyubov (-kl),Volleyball,Volleyball Women's Volleyball,RUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,6.409633892518456,0.0632406293300756,0.2157658248787943,0.0,2.0678950164878085,6.409633892518456,0.0632406293300756,0.2157658248787943,20.0,0.0854486543151599,0.16666666666666666,0.0,-0.16666666666666666
Nataliya Morozova,Volleyball,Volleyball Women's Volleyball,RUS,1996.0,No medal,12.0,1.0,1992.0,20.0,2.5,4.000006449885999,0.078474244361421,0.4000801347877132,0.0,0.8079533406612482,2.5638535570073824,0.0252962517320302,0.0863063299515177,24.0,0.0006739508335728,0.16666666666666666,0.0,-0.16666666666666666
Tatyana Gracheva,Volleyball,Volleyball Women's Volleyball,RUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,6.409633892518456,0.0632406293300756,0.2157658248787943,0.0,2.0678950164878085,6.409633892518456,0.0632406293300756,0.2157658248787943,20.0,0.0854486543151599,0.16666666666666666,0.0,-0.16666666666666666
Yelena Batukhtina-tyurina,Volleyball,Volleyball Women's Volleyball,RUS,1996.0,No medal,12.0,1.0,1992.0,20.0,2.5,4.000006449885999,0.0548203645620808,0.0877013692959672,0.0,0.8079533406612482,2.5638535570073824,0.0252962517320302,0.0863063299515177,24.0,0.3338170712604339,0.16666666666666666,0.0,-0.16666666666666666
Yelena Godina,Volleyball,Volleyball Women's Volleyball,RUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,6.409633892518456,0.0632406293300756,0.2157658248787943,0.0,2.0678950164878085,6.409633892518456,0.0632406293300756,0.2157658248787943,20.0,0.0854486543151599,0.16666666666666666,0.0,-0.16666666666666666
Yelizaveta Tishchenko,Volleyball,Volleyball Women's Volleyball,RUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,6.409633892518456,0.0632406293300756,0.2157658248787943,0.0,2.0678950164878085,6.409633892518456,0.0632406293300756,0.2157658248787943,20.0,0.0854486543151599,0.16666666666666666,0.0,-0.16666666666666666
Yevgeniya Artamonova-estes,Volleyball,Volleyball Women's Volleyball,RUS,1996.0,No medal,12.0,1.0,1992.0,20.0,2.5,4.000006449885999,0.0667916104242903,0.4154951416787257,0.0,0.8079533406612482,2.5638535570073824,0.0252962517320302,0.0863063299515177,24.0,0.0004848912657588,0.16666666666666666,0.0,-0.16666666666666666
Aleksandr Yeryshov,Water Polo,Water Polo Men's Water Polo,RUS,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,20.01735882602048,0.05,0.3475891297628983,0.0,1.15,20.01735882602048,0.05,0.3475891297628983,20.0,3.6428206108744874,0.15384615384615385,0.07692307692307693,-0.07692307692307693
Dmitry Dugin,Water Polo,Water Polo Men's Water Polo,RUS,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,20.01735882602048,0.05,0.3475891297628983,0.0,1.15,20.01735882602048,0.05,0.3475891297628983,20.0,3.6428206108744874,0.15384615384615385,0.07692307692307693,-0.07692307692307693
Dmitry Gorshkov,Water Polo,Water Polo Men's Water Polo,RUS,1996.0,No medal,13.0,1.0,1992.0,20.0,1.0,20.01735882602048,0.05,0.3475891297628983,2.78014581422198e-05,0.4,8.006943530408192,0.02,0.1390356519051593,24.0,0.1429724873741236,0.15384615384615385,0.0,-0.15384615384615385
Nikolay Kozlov,Water Polo,Water Polo Men's Water Polo,RUS,1996.0,No medal,13.0,1.0,1992.0,20.0,1.0,20.01735882602048,0.05,0.3475891297628983,2.78014581422198e-05,0.4,8.006943530408192,0.02,0.1390356519051593,24.0,0.1429724873741236,0.15384615384615385,0.0,-0.15384615384615385
Nikolay Maksimov,Water Polo,Water Polo Men's Water Polo,RUS,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,20.01735882602048,0.05,0.3475891297628983,0.0,1.15,20.01735882602048,0.05,0.3475891297628983,20.0,3.6428206108744874,0.15384615384615385,0.07692307692307693,-0.07692307692307693
Sergey Garbuzov,Water Polo,Water Polo Men's Water Polo,RUS,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,20.01735882602048,0.05,0.3475891297628983,0.0,1.15,20.01735882602048,0.05,0.3475891297628983,20.0,3.6428206108744874,0.15384615384615385,0.07692307692307693,-0.07692307692307693
Yury Smolovoy,Water Polo,Water Polo Men's Water Polo,RUS,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,20.01735882602048,0.05,0.3475891297628983,0.0,1.15,20.01735882602048,0.05,0.3475891297628983,20.0,3.6428206108744874,0.0,0.07692307692307693,0.07692307692307693
Aleksey Petrov,Weightlifting,Weightlifting Men's Middle-Heavyweight,RUS,1996.0,Gold,1.0,10.0,1996.0,16.0,11.5,4.000006449885999,0.1403821339284839,0.079808322082346,0.0,0.5055555555555554,0.5333338349911332,0.0559426001948641,0.0283184248691317,20.0,3.186043527594142,1.0,0.0,-1.0
Sergey Filimonov,Weightlifting,Weightlifting Men's Middleweight,RUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.249745472948667,0.4904214814596729,0.0,0.5055555555555554,0.5333338349911332,0.0559426001948641,0.0283184248691317,20.0,0.0011579882995704,0.0,0.0,0.0
Andrey Chemerkin,Weightlifting,Weightlifting Men's Super-Heavyweight,RUS,1996.0,Gold,1.0,10.0,1996.0,16.0,11.5,4.000006449885999,0.9911473871726988,0.2587362620324158,0.0,0.5055555555555554,0.5333338349911332,0.0559426001948641,0.0283184248691317,20.0,0.7154714876842859,1.0,0.0,-1.0
Makharbek Khadartsev,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",RUS,1996.0,Silver,1.0,6.0,1992.0,20.0,2.260156420642172,27.35451682012074,0.05,0.1335400176661376,0.0020019783682749,0.791668176751741,7.735769294031742,0.041744110442623,0.1144860059307918,24.0,2.4290860274821773,0.0,0.0,0.0
Aleksandr Karelin,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",RUS,1996.0,Gold,1.0,10.0,1992.0,20.0,7.659023097689248,28.0,0.5392424849590193,0.05,0.1617577709351351,0.791668176751741,7.735769294031742,0.041744110442623,0.1144860059307918,24.0,5.95017151955742,2.0,2.0,0.0
Alexis Sharangabo,Athletics,"Athletics Men's 1,500 metres",RWA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.3641955766104537,9.301186823677403,0.05,0.05,20.0,2.5551551916721267,0.0,0.0,0.0
Aleksandar Rakovi,Athletics,Athletics Men's 50 kilometres Walk,SCG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.549369036273178,9.301186823677403,0.05,0.05,20.0,1.9366908887444485,0.0,0.0,0.0
Dragutin Topi,Athletics,Athletics Men's High Jump,SCG,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547457,3.720474729470961,0.02,0.02,24.0,0.7930489275475896,0.0,0.0,0.0
Stevan Zori,Athletics,Athletics Men's High Jump,SCG,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547457,3.720474729470961,0.02,0.02,24.0,0.7930489275475896,0.0,0.0,0.0
Dragan Peri,Athletics,Athletics Men's Shot Put,SCG,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547457,3.720474729470961,0.02,0.02,24.0,0.7930489275475896,0.0,0.0,0.0
Dejan Bodiroga,Basketball,Basketball Men's Basketball,SCG,1996.0,Silver,12.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.9096243267409676,0.3854022145071271,0.0,0.7499999999999998,0.4426627794180766,0.0520886879738978,0.024923401518302,20.0,0.0653633135416851,0.0,0.0,0.0
Dejan Tomaevi,Basketball,Basketball Men's Basketball,SCG,1996.0,Silver,12.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.3997052611849289,0.4782539245155716,0.0,0.7499999999999998,0.4426627794180766,0.0520886879738978,0.024923401518302,20.0,0.0065120358287771,0.0,0.0,0.0
Predrag Danilovi,Basketball,Basketball Men's Basketball,SCG,1996.0,Silver,12.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.9312980238596577,0.2734828313737308,0.0,0.7499999999999998,0.4426627794180766,0.0520886879738978,0.024923401518302,20.0,0.4056752607629592,0.0,0.0,0.0
Saa Obradovi,Basketball,Basketball Men's Basketball,SCG,1996.0,Silver,12.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.5733845862938615,0.4691692975455206,0.0,0.7499999999999998,0.4426627794180766,0.0520886879738978,0.024923401518302,20.0,0.009959550240063,0.0,0.0,0.0
eljko Rebraa,Basketball,Basketball Men's Basketball,SCG,1996.0,Silver,12.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.4462441568291276,0.2982879293934892,0.0,0.7499999999999998,0.4426627794180766,0.0520886879738978,0.024923401518302,20.0,0.1249618236494297,0.0,0.0,0.0
Tamara Savi-otra,Fencing,"Fencing Women's epee, Individual",SCG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3972840732429163,0.1360744146317926,0.0,0.2499999999999999,0.4000006449885998,0.0397284073242916,0.0136074414631792,20.0,0.3670620717977117,0.0,0.0,0.0
Nemanja Mirosavljev,Shooting,"Shooting Men's Air Rifle, 10 metres",SCG,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.9655370924219264,4.913423543806708,0.0219819445357096,0.0709309519145649,24.0,0.6408762329053566,0.0,0.0,0.0
Goran Maksimovi,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",SCG,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.9655370924219264,4.913423543806708,0.0219819445357096,0.0709309519145649,24.0,0.6408762329053566,0.0,0.0,0.0
Stevan Pletikosi,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",SCG,1996.0,No medal,1.0,1.0,1992.0,20.0,1.0,20.01735882602048,0.05,0.3475891297628983,2.78014581422198e-05,0.9655370924219264,4.913423543806708,0.0219819445357096,0.0709309519145649,24.0,0.2231606767935051,0.0,0.0,0.0
Stevan Pletikosi,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",SCG,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,12.28355885951677,0.054954861339274,0.1773273797864124,0.0,2.4974584579493344,12.28355885951677,0.054954861339274,0.1773273797864124,20.0,0.6766566225083634,0.0,0.0,0.0
Jasna (brajkovi-),Shooting,"Shooting Women's Air Pistol, 10 metres",SCG,1996.0,No medal,1.0,1.0,1992.0,20.0,1.0058677113090204,20.01137151533696,0.05,0.4478704745297349,6.508210773218693e-05,0.9655370924219264,4.913423543806708,0.0219819445357096,0.0709309519145649,24.0,0.1501585002110393,2.0,0.0,-2.0
Aleksandra Ivoev,Shooting,"Shooting Women's Air Rifle, 10 metres",SCG,1996.0,Bronze,1.0,4.0,1996.0,16.0,5.5,12.28355885951677,0.054954861339274,0.1773273797864124,0.0,2.4974584579493344,12.28355885951677,0.054954861339274,0.1773273797864124,20.0,1.4886445695183994,0.0,0.0,0.0
Aranka Binder,Shooting,"Shooting Women's Air Rifle, 10 metres",SCG,1996.0,No medal,1.0,1.0,1992.0,20.0,1.0,20.01735882602048,0.05,0.3475891297628983,2.78014581422198e-05,0.9655370924219264,4.913423543806708,0.0219819445357096,0.0709309519145649,24.0,0.2231606767935051,0.0,0.0,0.0
Aleksandra Ivoev,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",SCG,1996.0,Gold,1.0,10.0,1992.0,20.0,11.5,4.000006449885999,0.0945937520534663,0.2028976840221806,0.0,0.9655370924219264,4.913423543806708,0.0219819445357096,0.0709309519145649,24.0,0.2078934893268326,0.0,0.0,0.0
Aranka Binder,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",SCG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.28355885951677,0.054954861339274,0.1773273797864124,0.0,2.4974584579493344,12.28355885951677,0.054954861339274,0.1773273797864124,20.0,0.6766566225083634,0.0,0.0,0.0
Jasna (brajkovi-),Shooting,"Shooting Women's Sporting Pistol, 25 metres",SCG,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.9655370924219264,4.913423543806708,0.0219819445357096,0.0709309519145649,24.0,0.6408762329053566,0.0,0.0,0.0
Nikola Kalabi,Swimming,Swimming Men's 100 metres Freestyle,SCG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2530666372426992,0.2923054393997704,0.0,0.2499999999999999,0.4000006449885998,0.041563329952253,0.0314219243687445,20.0,0.0220391972696006,0.0,0.0,0.0
Vladan Markovi,Swimming,Swimming Men's 200 metres Butterfly,SCG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1118038848916359,0.230653843856427,0.0,0.2499999999999999,0.4000006449885998,0.041563329952253,0.0314219243687445,20.0,0.0470821661670165,0.0,0.0,0.0
Duka Radan,Swimming,Swimming Women's 50 metres Freestyle,SCG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.6113822472802114,0.3221942212988625,0.0,0.2499999999999999,0.4000006449885998,0.041563329952253,0.0314219243687445,20.0,0.0243197406779725,0.0,0.0,0.0
Ilija Lupulesku,Table Tennis,Table Tennis Men's Doubles,SCG,1996.0,No medal,2.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547457,3.720474729470961,0.02,0.02,24.0,0.7930489275475896,0.0,0.0,0.0
Slobodan Gruji,Table Tennis,Table Tennis Men's Doubles,SCG,1996.0,No medal,2.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547457,3.720474729470961,0.02,0.02,24.0,0.7930489275475896,0.0,0.0,0.0
Slobodan Gruji,Table Tennis,Table Tennis Men's Singles,SCG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.549369036273178,9.301186823677403,0.05,0.05,20.0,1.9366908887444485,0.0,0.0,0.0
Andrija Geri,Volleyball,Volleyball Men's Volleyball,SCG,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.4455911372336144,0.4119854039895121,0.0,0.5499999999999998,0.4692397100929408,0.0551109163690702,0.0247803866107612,20.0,0.0130084379982179,0.25,0.0,-0.25
Goran Vujevi,Volleyball,Volleyball Men's Volleyball,SCG,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,4.613172922959287,0.896652995900273,0.1943679043109099,0.0,0.5499999999999998,0.4692397100929408,0.0551109163690702,0.0247803866107612,20.0,0.8667334160994001,0.25,0.0,-0.25
Nikola Grbi,Volleyball,Volleyball Men's Volleyball,SCG,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.7825655864547869,0.2854001761506518,0.0,0.5499999999999998,0.4692397100929408,0.0551109163690702,0.0247803866107612,20.0,0.1695757896370736,0.25,0.0,-0.25
Slobodan Kova,Volleyball,Volleyball Men's Volleyball,SCG,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.5989056275817253,0.2089906036079852,0.0,0.5499999999999998,0.4692397100929408,0.0551109163690702,0.0247803866107612,20.0,0.4284883828961381,0.25,0.0,-0.25
Vladimir Batez,Volleyball,Volleyball Men's Volleyball,SCG,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,11.69552778933364,0.4458604241044696,0.0727264248517501,0.0,0.5499999999999998,0.4692397100929408,0.0551109163690702,0.0247803866107612,20.0,3.2146459337133138,0.25,0.08333333333333333,-0.16666666666666669
Vladimir Grbi,Volleyball,Volleyball Men's Volleyball,SCG,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.3937587136114197,0.3972546641516251,0.0,0.5499999999999998,0.4692397100929408,0.0551109163690702,0.0247803866107612,20.0,0.0151480071491107,0.25,0.0,-0.25
ula Meter,Volleyball,Volleyball Men's Volleyball,SCG,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.1125982779894314,0.1698797630752639,0.0,0.5499999999999998,0.4692397100929408,0.0551109163690702,0.0247803866107612,20.0,0.3662646360580762,0.25,0.0,-0.25
Aleksandar Api,Water Polo,Water Polo Men's Water Polo,SCG,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.8632785106249511,0.3444319078289024,0.0,0.2499999999999999,0.4705768481683388,0.0471412390227892,0.027058101606305,20.0,0.0261214657608329,0.07692307692307693,0.0,-0.07692307692307693
Aleksandar Otar,Water Polo,Water Polo Men's Water Polo,SCG,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2721487911847219,0.4026283060542245,0.0,0.2499999999999999,0.4705768481683388,0.0471412390227892,0.027058101606305,20.0,0.0039758151431897,0.07692307692307693,0.0,-0.07692307692307693
Dejan Savi,Water Polo,Water Polo Men's Water Polo,SCG,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,4.547133591971964,0.9870547472240426,0.2170718616206601,0.0,0.2499999999999999,0.4705768481683388,0.0471412390227892,0.027058101606305,20.0,0.2427304884955632,0.07692307692307693,0.0,-0.07692307692307693
Petar Trbojevi,Water Polo,Water Polo Men's Water Polo,SCG,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,11.699557447996154,0.4888641309199706,0.0592614057379467,0.0,0.2499999999999999,0.4705768481683388,0.0471412390227892,0.027058101606305,20.0,1.2798495891543975,0.07692307692307693,0.0,-0.07692307692307693
Predrag Zimonji,Water Polo,Water Polo Men's Water Polo,SCG,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3923094876997922,0.3605959243195225,0.0,0.2499999999999999,0.4705768481683388,0.0471412390227892,0.027058101606305,20.0,0.0094511707054139,0.07692307692307693,0.0,-0.07692307692307693
Veljko Uskokovi,Water Polo,Water Polo Men's Water Polo,SCG,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3617756209425755,0.1119157401525247,0.0,0.2499999999999999,0.4705768481683388,0.0471412390227892,0.027058101606305,20.0,0.4810049913982349,0.07692307692307693,0.0,-0.07692307692307693
Viktor Jeleni,Water Polo,Water Polo Men's Water Polo,SCG,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1058373544811714,0.3095776024890515,0.0,0.2499999999999999,0.4705768481683388,0.0471412390227892,0.027058101606305,20.0,0.0134822335866688,0.07692307692307693,0.0,-0.07692307692307693
Vladimir Vujasinovi,Water Polo,Water Polo Men's Water Polo,SCG,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.0544145640320576,0.4903464986854569,0.0,0.2499999999999999,0.4705768481683388,0.0471412390227892,0.027058101606305,20.0,0.0006881901553138,0.07692307692307693,0.0,-0.07692307692307693
Oumar Loum,Athletics,Athletics Men's 200 metres,SEN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2816710929410992,0.1932025994346047,0.0,2.5,4.000006449885999,0.4323401422838202,0.3044052525460747,20.0,0.0950237190105323,0.0,0.0,0.0
Ibou Faye,Athletics,Athletics Men's 4 x 400 metres Relay,SEN,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4129582389406651,0.4938783759860582,0.0,2.5,4.000006449885999,0.4323401422838202,0.3044052525460747,20.0,0.0009556288698329,0.0,0.0,0.0
Ibou Faye,Athletics,Athletics Men's 400 metres Hurdles,SEN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.819269336944562,0.4731072180469133,0.0,2.5,4.000006449885999,0.4323401422838202,0.3044052525460747,20.0,0.0025622469041754,0.0,0.0,0.0
Cheikh Tour,Athletics,Athletics Men's Long Jump,SEN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4269624249354146,0.2477204819825655,0.0,2.5,4.000006449885999,0.4323401422838202,0.3044052525460747,20.0,0.050183079537848,0.0,0.0,0.0
Jonathan Barbe,Sailing,Sailing Men's Windsurfer,SEY,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.8020120475393708,0.4546286529495629,0.0,2.5,4.477679730511635,0.5407424616121692,0.1342977692464461,20.0,0.0067583134223956,0.0,0.0,0.0
Allan Julie,Sailing,Sailing Mixed One Person Dinghy,SEY,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,5.413704373713266,0.4419419205152248,0.0816339116807084,0.0,2.5,4.477679730511635,0.5407424616121692,0.1342977692464461,20.0,1.452199134160243,0.0,0.0,0.0
Kenny Roberts,Swimming,Swimming Men's 100 metres Freestyle,SEY,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.9674997961119036,3.720474729470961,0.02,0.02,24.0,1.0834993702205502,0.0,0.0,0.0
Sng Wei,Swimming,Swimming Men's 400 metres Freestyle,SGP,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.350723896539144,0.05,0.05,0.0,2.2096725691732635,9.350723896539144,0.05,0.05,20.0,2.4469878884954253,0.0,0.0,0.0
Wei Yeo,Swimming,Swimming Women's 100 metres Breaststroke,SGP,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.350723896539144,0.05,0.05,0.0,2.2096725691732635,9.350723896539144,0.05,0.05,20.0,2.4469878884954253,0.0,0.0,0.0
Wei Yeo,Swimming,Swimming Women's 100 metres Butterfly,SGP,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8771608081969847,3.7402895586156575,0.02,0.02,24.0,1.01640981971768,0.0,0.0,0.0
Wei Yeo,Swimming,Swimming Women's 100 metres Freestyle,SGP,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8771608081969847,3.7402895586156575,0.02,0.02,24.0,1.01640981971768,0.0,0.0,0.0
Wei Yeo,Swimming,Swimming Women's 200 metres Individual Medley,SGP,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8771608081969847,3.7402895586156575,0.02,0.02,24.0,1.01640981971768,0.0,0.0,0.0
Wei Yeo,Swimming,Swimming Women's 50 metres Freestyle,SGP,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8771608081969847,3.7402895586156575,0.02,0.02,24.0,1.01640981971768,0.0,0.0,0.0
Jing Hong,Table Tennis,Table Tennis Women's Singles,SGP,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,5.728428555297242,0.7637845739952613,0.1333323053888668,0.0,0.2499999999999999,0.572842855529724,0.0763784573995261,0.0133332305388866,20.0,0.685472672562575,0.0,0.0,0.0
Kim Collins,Athletics,Athletics Men's 100 metres,SKN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4267449860078189,0.2416336116274743,0.0,0.2499999999999999,0.4112596913535786,0.0562911507243624,0.0289190398130009,20.0,0.0670753059705488,0.0,0.0,0.0
Eunice Barber,Athletics,Athletics Women's Heptathlon,SLE,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.859165783151582,3.720474729470961,0.02,0.02,24.0,1.0028186917002837,0.0,0.0,0.0
Peter Koprivnikar,Archery,Archery Men's Individual,SLO,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.9366908887444487,0.0,0.0,0.0
